"driver_id","week","transport_type","tenure","deliveries_invoiced","e2e_invoiced","client_price_invoiced","driver_earnings_invoiced","deliveries_not_invoiced","e2e_not_invoiced","distance_to_pu_invoiced","distance_to_do_invoiced","deliveries_succeeded","e2e_succeeded","client_price_succeeded","driver_earnings_succeeded","distance_to_pu_succeeded","distance_to_do_succeeded","performance_deliveries","picking_time","wapu","delivering_time","wado","distance_to_pu","distance_to_do","assigned_hours","online_hours","extra_time","no_laborable_retribuido","no_disponible","assigned_shifts","is_in_area_begin","no_shows","invitations","non_commit","lack_equipment","late_unresponsive","refused_delivery","equipment_failure"
465779,5.0,e_motorbike,123,26,41746,154.35999999999999,11.020000000000001,2,1778,41701,59530,26,41746,154.35999999999999,11.020000000000001,41701,59530,26,10530,4773,15621,11606,41701,59530,15.00,14.99,0.12,0.00,0.00,5,4,0,25,1,,2,,
465779,6.0,e_motorbike,123,26,43534,148.44000000000003,12.059999999999999,3,885,57218,65382,26,43534,148.44000000000003,12.059999999999999,57218,65382,26,13687,4958,15965,9746,57218,65382,15.00,14.91,0.77,0.00,0.00,5,5,0,28,2,,,2,
465779,7.0,e_motorbike,123,27,44279,151.17,13.239999999999998,1,4,48508,72394,26,41285,146.67,13.239999999999998,45513,71249,24,9950,8162,13348,6951,40592,65009,15.00,15.00,0.10,0.00,0.00,5,5,0,23,0,,,,
465779,8.0,e_motorbike,123,20,28278,115.21999999999998,9.17,1,221,35109,50314,20,28278,115.21999999999998,9.17,35109,50314,19,8206,3978,9551,5743,33406,48411,12.00,12.00,0.21,3.00,0.00,4,3,0,19,1,,,,1
465779,9.0,e_motorbike,123,30,42934,157.9,12.36,0,0,47910,69174,28,39840,147.7,12.36,42110,65625,25,8788,5708,13733,7996,36320,57806,15.00,15.00,0.16,0.00,0.00,5,5,0,27,0,,,,
465779,10.0,e_motorbike,123,24,41686,145.96999999999997,12.739999999999998,1,214,44081,67598,24,41686,145.96999999999997,12.739999999999998,44081,67598,23,10638,3682,14860,9805,42010,61856,15.00,15.00,0.03,0.00,0.00,5,5,0,23,0,,,,
468806,2.0,bike,122,3,5409,17.0,0.0,0,0,2935,5480,2,3943,11.65,0.0,2216,2930,2,1303,764,1358,518,2216,2930,15.00,14.76,0.00,0.00,0.00,5,2,0,3,0,,,,
468806,3.0,bike,122,5,11601,30.650000000000002,0.0,0,0,4702,8521,5,11601,30.650000000000002,0.0,4702,8521,4,1903,2466,2865,940,4195,6678,15.00,14.63,0.11,0.00,0.00,5,1,0,5,0,,,,
468806,4.0,bike,122,3,6487,17.65,0.0,0,0,1933,5195,3,6487,17.65,0.0,1933,5195,3,926,2366,2541,654,1933,5195,15.00,14.67,0.00,0.00,0.00,5,1,0,3,0,,,,
468806,5.0,bike,122,1,2469,6.15,0.0,0,0,563,2181,1,2469,6.15,0.0,563,2181,1,266,1152,796,255,563,2181,15.00,14.73,0.00,0.00,0.00,5,1,0,1,0,,,,
468806,6.0,bike,122,2,3518,12.55,0.0,0,0,751,4521,2,3518,12.55,0.0,751,4521,2,1237,881,1130,270,751,4521,15.00,14.57,0.00,0.00,0.00,5,4,0,2,0,,,,
468806,7.0,bike,122,1,1062,5.4,0.0,0,0,668,1445,0,0,0.0,0.0,0,0,,,,,,,,15.00,14.84,0.19,0.00,0.00,5,5,0,1,0,,,,
468806,8.0,bike,122,1,1497,6.4,0.0,0,0,957,646,1,1497,6.4,0.0,957,646,,,,,,,,15.00,14.68,0.00,0.00,0.00,5,3,0,1,0,,,,
471342,3.0,e_bike,121,2,2658,11.4,0.0,0,0,601,1872,2,2658,11.4,0.0,601,1872,2,518,625,685,830,601,1872,15.00,14.93,0.00,0.00,0.00,5,5,0,2,0,,,,
471342,5.0,e_bike,121,1,1623,6.0,0.0,0,0,1520,1290,1,1623,6.0,0.0,1520,1290,1,681,156,419,367,1520,1290,15.00,14.97,0.00,0.00,0.00,5,5,0,1,0,,,,
471342,6.0,e_bike,121,2,2430,12.3,0.0,0,0,1467,3591,2,2430,12.3,0.0,1467,3591,2,599,332,1023,876,1467,3591,15.00,15.00,0.00,0.00,0.00,5,5,0,2,0,,,,
471342,10.0,e_bike,121,2,3656,14.049999999999999,0.0,0,0,3237,4209,2,3656,14.049999999999999,0.0,3237,4209,1,667,143,252,273,1558,549,15.00,14.97,0.00,0.00,0.00,5,5,0,2,0,,,,
471437,2.0,e_motorbike,121,26,46389,159.68000000000004,11.29,1,282,59500,61790,24,44082,149.18000000000004,11.29,54170,59870,23,15015,4203,16162,6203,52230,58213,24.00,23.48,0.31,0.00,0.00,8,0,0,26,0,,,,
471437,3.0,e_motorbike,121,25,40493,140.07999999999998,7.59,3,925,46100,47365,22,36669,124.17999999999998,7.59,41424,40290,21,13250,4567,12263,5060,39912,38509,30.25,29.67,0.59,0.00,0.00,11,0,1,25,0,,,,
471437,4.0,e_motorbike,121,21,40172,134.3,8.830000000000002,2,1550,38688,46908,21,40172,134.3,8.830000000000002,38688,46908,21,11074,10271,13421,5412,38688,46908,30.00,29.19,0.66,0.00,0.00,10,0,0,21,1,,1,,
471437,5.0,e_motorbike,121,12,22155,67.02999999999999,3.64,5,4404,23260,20594,11,21071,61.97999999999999,3.64,21680,19328,10,6313,3305,4629,4585,18753,19107,30.00,28.84,0.95,0.00,0.00,10,0,0,15,4,,3,1,
471437,6.0,e_motorbike,121,11,30005,62.089999999999996,4.19,9,12012,22698,22285,11,30005,62.089999999999996,4.19,22698,22285,11,9916,5489,5638,8962,22698,22285,30.00,28.47,0.16,0.00,0.00,10,0,0,18,7,,8,,
471437,7.0,e_motorbike,121,19,50146,104.3,6.85,22,25999,32279,36934,19,50146,104.3,6.85,32279,36934,19,15491,13289,11819,9547,32279,36934,33.00,31.16,1.07,0.00,0.00,11,0,0,34,15,,15,5,
471437,8.0,e_motorbike,121,10,29702,52.78,3.15,17,27311,17206,16641,10,29702,52.78,3.15,17206,16641,10,12879,5523,8176,3344,17206,16641,30.00,29.07,0.37,0.00,0.00,10,0,0,23,15,,12,3,
471437,9.0,e_motorbike,121,11,28480,49.76,2.6500000000000004,15,22423,21201,14142,11,28480,49.76,2.6500000000000004,21201,14142,11,11636,5148,7157,4539,21201,14142,30.25,29.26,0.70,0.00,0.00,11,0,0,19,10,,9,1,
471437,10.0,e_motorbike,121,6,16797,31.75,0.52,26,47268,16793,17566,3,8033,15.149999999999999,0.52,4950,2782,3,2818,3519,787,909,4950,2782,24.00,22.99,0.00,6.00,0.00,8,0,0,31,24,,20,4,
472059,2.0,bike,121,31,60547,164.11,0.0,3,1755,55245,50126,29,58452,154.36,0.0,50712,46991,25,20881,3879,15916,9525,44878,40435,24.00,23.91,0.55,0.00,0.00,8,7,0,33,3,,,3,
472059,3.0,bike,121,50,81159,262.3,0.0,1,538,71777,70204,49,80805,256.90000000000003,0.0,69724,68232,46,26250,7164,24619,17027,60440,64098,30.00,29.88,0.45,0.00,0.00,10,9,0,47,1,,1,,
472059,4.0,bike,121,33,56782,169.0,0.0,0,0,49045,57895,32,56576,164.5,0.0,46986,55585,31,19232,5829,19026,11782,45526,53416,24.25,24.17,0.09,6.00,0.00,9,7,0,33,0,,,,
472059,5.0,bike,121,49,76098,270.04,0.0,0,0,83554,79894,45,68968,249.78999999999996,0.0,76769,75186,45,26878,10856,23624,8633,76769,75186,30.00,29.98,0.48,0.00,0.00,10,9,0,49,0,,,,
472059,6.0,bike,121,30,47568,180.45,0.0,2,2184,54120,60794,26,42224,158.0,0.0,47091,52690,26,15344,7785,14074,5021,47091,52690,24.00,18.74,0.49,6.00,0.00,8,6,2,31,1,,,,1
472059,7.0,bike,121,51,75141,271.70000000000005,0.0,0,0,72815,73004,48,70769,256.5,0.0,68789,68352,48,22819,15075,22244,11956,68789,68352,32.00,31.95,0.15,0.00,0.00,11,10,0,50,0,,,,
472059,8.0,bike,121,33,52337,170.61,0.0,0,0,54339,45980,32,50807,165.20999999999998,0.0,51918,45141,29,16132,12783,13332,5991,47507,40289,24.00,23.51,0.52,6.00,0.00,8,7,0,33,0,,,,
472059,9.0,bike,121,45,71813,233.76999999999998,0.0,2,922,78414,63538,43,67895,223.01999999999998,0.0,71965,59640,39,21875,14293,17960,9075,64272,56243,30.25,30.23,0.65,0.00,0.00,11,9,0,45,0,,,,
472059,10.0,bike,121,48,81024,247.16000000000003,0.0,0,0,66603,75246,47,80780,241.76,0.0,65301,74362,43,20855,19698,22310,13218,61484,68063,30.00,29.98,0.48,0.00,0.00,10,8,0,46,0,,,,
472433,3.0,bike,121,34,54118,202.99999999999997,0.0,0,0,42508,64677,34,54118,202.99999999999997,0.0,42508,64677,34,15661,7057,26838,5104,42508,64677,20.00,20.00,0.68,4.00,0.00,5,5,0,32,0,,,,
472433,4.0,bike,121,38,55337,206.02999999999997,0.0,1,106,54304,60610,34,49559,187.73000000000002,0.0,46117,54455,34,16689,6279,21351,5533,46117,54455,20.00,19.99,0.34,4.00,0.00,5,5,0,39,0,,,,
472433,5.0,bike,121,32,39210,172.20000000000002,0.0,0,0,29591,39170,31,38443,167.85000000000002,0.0,29147,36174,30,10588,6675,13532,5733,28245,33042,16.00,15.96,0.33,8.00,0.00,4,4,0,26,0,,,,
472433,6.0,bike,121,31,47924,163.36,0.0,1,3,38017,49251,30,47571,158.41000000000003,0.0,37410,48089,28,14897,6762,17366,5668,33840,45866,20.00,19.97,0.79,4.00,0.00,5,5,0,29,0,,,,
472433,7.0,bike,121,30,50796,163.86,0.0,0,0,42211,57764,28,48144,152.51000000000002,0.0,39978,52261,28,15015,6978,20756,5773,39978,52261,20.00,19.98,0.66,4.00,0.00,5,5,0,28,0,,,,
472433,8.0,bike,121,31,52991,164.26000000000002,0.0,0,0,37804,49796,30,51605,158.86,0.0,36703,48567,30,15368,7190,21791,7714,36703,48567,24.00,19.98,0.69,0.00,0.00,6,5,1,29,0,,,,
472433,9.0,bike,121,25,38707,135.55,0.0,0,0,26475,38171,22,32740,118.7,0.0,21231,33138,21,9128,6145,13085,3547,19802,30427,16.00,16.00,0.27,8.00,0.00,4,3,0,23,0,,,,
472433,10.0,bike,121,31,53913,168.79999999999998,0.0,2,3805,36765,54581,29,49833,156.2,0.0,33671,49993,28,13863,7819,18865,6575,31643,44944,20.00,19.34,0.43,4.00,0.00,5,5,0,31,0,,,,
472480,2.0,bike,121,14,35497,76.28999999999999,0.0,3,2390,23235,29653,12,32279,65.84,0.0,19291,24080,12,8260,9698,9880,4441,19291,24080,24.00,23.82,0.46,0.00,0.00,8,5,0,17,3,,1,2,
472480,3.0,bike,121,22,48622,118.17999999999999,0.0,0,0,25628,37935,20,44807,106.57999999999998,0.0,21417,34962,20,9890,15296,13272,6349,21417,34962,30.00,29.75,0.04,0.00,0.00,10,5,0,22,0,,,,
472480,4.0,bike,121,11,17498,52.76,0.0,0,0,8739,13492,11,17498,52.76,0.0,8739,13492,11,3730,5689,5206,3053,8739,13492,30.25,30.00,0.10,0.00,0.00,11,5,0,11,0,,,,
472480,5.0,bike,121,22,36120,115.14999999999998,0.0,0,0,14351,43144,19,32240,99.79999999999998,0.0,12173,35433,19,4702,10847,12186,4505,12173,35433,30.00,29.73,0.22,0.00,0.00,10,8,0,21,0,,,,
472480,6.0,bike,121,22,34483,110.77,0.0,0,0,15277,38376,19,29623,93.76999999999998,0.0,8907,27767,19,3543,9560,10408,6220,8907,27767,24.00,23.80,0.14,6.00,0.00,8,2,0,22,0,,,,
472480,7.0,bike,121,22,37050,101.97999999999999,0.0,1,55,17640,38556,21,36036,96.92999999999999,0.0,16470,36904,21,6847,11709,11862,6116,16470,36904,24.00,23.81,0.27,6.00,0.00,8,6,0,22,0,,,,
472480,8.0,bike,121,28,44764,131.74,0.0,0,0,24683,48150,27,43397,126.69000000000001,0.0,23585,45440,26,6312,11448,15267,8555,19148,45400,24.25,23.83,0.22,6.00,0.00,9,5,1,26,0,,,,
472480,9.0,bike,121,37,51811,179.88,0.0,0,0,23676,55815,33,47317,159.68,0.0,21985,49841,33,7007,13977,17344,9174,21985,49841,30.00,29.91,0.61,0.00,0.00,10,5,0,36,0,,,,
472480,10.0,bike,121,31,56972,164.77,0.0,0,0,37905,70714,24,48094,129.06999999999996,0.0,28156,52418,24,9812,11081,17641,9560,28156,52418,30.00,29.82,1.00,0.00,0.00,10,7,0,29,0,,,,
472492,7.0,bike,121,18,32263,102.80000000000001,0.0,1,667,26001,28240,17,30691,97.4,0.0,25075,26493,15,9304,6596,8195,4072,22923,23300,12.00,11.75,0.51,18.00,0.00,4,1,0,18,1,,1,,
472695,2.0,bike,121,18,34803,101.76000000000002,0.0,1,25,27132,24206,18,34803,101.76000000000002,0.0,27132,24206,18,14008,3848,12122,5006,27132,24206,12.00,11.87,0.24,6.00,0.00,4,3,0,18,0,,,,
472695,3.0,bike,121,48,84847,255.83999999999997,0.0,2,130,63786,66859,48,84847,255.83999999999997,0.0,63786,66859,48,30936,11485,25556,17575,63786,66859,30.00,29.89,0.81,0.00,0.00,10,10,0,43,0,,,,
472695,4.0,bike,121,44,81370,236.17,0.0,1,155,67544,70148,41,78796,218.51,0.0,63568,65930,42,27817,9954,24728,16564,63568,66599,30.25,29.61,0.46,0.00,0.00,11,9,1,41,1,,,1,
472695,5.0,bike,121,47,82308,237.54999999999998,0.0,0,0,60097,75136,47,82308,237.54999999999998,0.0,60097,75136,47,28006,8401,28760,18980,60097,75136,30.00,29.95,0.69,0.00,0.00,10,10,0,45,0,,,,
472695,6.0,bike,121,45,88221,230.74,0.0,0,0,70818,68489,45,88221,230.74,0.0,70818,68489,39,31234,9748,28567,9261,65502,60031,30.00,29.85,1.37,0.00,0.00,10,10,0,41,0,,,,
472695,7.0,bike,121,38,71125,217.93,0.0,0,0,60845,58884,36,70250,207.68,0.0,56937,56823,34,24649,7985,26269,8676,52765,52698,24.00,23.84,1.65,6.00,0.00,8,7,0,38,0,,,,
472695,8.0,bike,121,28,57184,154.48999999999998,0.0,3,3646,38077,37988,28,57184,154.48999999999998,0.0,38077,37988,27,21798,8086,18607,7811,36364,37241,30.00,29.49,0.05,0.00,0.00,10,9,0,30,2,,,3,
472695,9.0,bike,121,41,84179,215.10999999999999,0.0,2,1795,67300,61766,35,72359,182.51,0.0,57039,57024,35,28840,6755,23860,14936,58197,57024,30.25,29.57,0.56,0.00,0.00,11,9,1,39,1,,1,,
472716,2.0,bike,121,26,47661,145.04,0.0,5,2355,28215,42811,24,45824,134.39000000000001,0.0,25896,38063,23,7939,2069,13817,17506,24344,37570,24.00,23.97,1.08,0.00,0.00,8,0,0,27,4,,1,4,
472716,3.0,bike,121,33,53470,185.8,0.0,6,8058,39868,46911,30,47623,171.75,0.0,34807,41006,28,13624,4787,12696,14975,33247,37247,30.00,27.12,2.59,0.00,0.00,10,1,0,36,5,,2,2,1
472716,4.0,bike,121,27,46813,147.87,0.0,5,5768,30100,45734,25,44801,136.17000000000002,0.0,26654,40310,21,14353,6076,11751,8611,23095,33331,30.00,29.76,1.51,0.00,0.00,10,1,0,31,4,,2,2,
472716,5.0,bike,121,40,63425,214.39,0.0,4,4565,41324,59993,37,59996,199.94000000000003,0.0,38087,56786,36,15895,5393,19302,19562,36612,54693,30.00,29.96,1.66,0.00,0.00,10,1,0,41,4,,4,,
472716,6.0,bike,121,28,45941,154.71,0.0,3,1533,31718,41564,25,40718,141.66000000000003,0.0,25987,34700,23,9518,4809,10964,12182,23065,33469,30.00,29.80,0.57,0.00,0.00,10,2,0,30,3,,1,1,1
472716,7.0,bike,121,36,68467,222.62000000000003,0.0,0,0,44552,71223,33,64730,207.47000000000003,0.0,42346,64357,26,13560,5083,13286,16415,34428,46345,30.00,29.99,1.48,0.00,0.00,10,0,0,34,0,,,,
472716,8.0,bike,121,15,26306,74.63,0.0,0,0,14970,29915,15,26306,74.63,0.0,14970,29915,13,5346,2081,8007,8966,13127,25288,12.00,29.62,0.14,0.00,18.00,4,0,0,15,0,,,,
472716,9.0,bike,121,27,46469,141.17,0.0,0,0,33118,41162,26,45071,136.12,0.0,31157,39585,19,10257,2553,9247,11166,21766,29307,24.00,29.98,2.41,6.00,0.00,8,2,0,24,0,,,,
472716,10.0,bike,121,49,64588,279.69,0.0,3,278,74016,101354,48,63306,274.24,0.0,71539,97853,41,16793,7079,23900,6045,58004,85333,30.00,29.96,1.11,0.00,0.00,10,7,0,47,0,,,,
473954,2.0,e_motorbike,121,0,0,0.0,0.0,1,1342,0,0,0,0,0.0,0.0,0,0,,,,,,,,18.25,17.50,0.00,0.00,0.00,7,0,0,1,1,,1,,
473954,3.0,e_motorbike,121,1,5285,5.05,0.32999999999999996,5,18721,2695,1767,1,5285,5.05,0.32999999999999996,2695,1767,1,695,477,490,3623,2695,1767,30.00,28.98,0.00,0.00,0.00,10,0,0,5,3,,4,,
473954,4.0,e_motorbike,121,0,0,0.0,0.0,1,2177,0,0,0,0,0.0,0.0,0,0,,,,,,,,30.00,29.12,0.00,0.00,0.00,10,0,0,1,1,,1,,
473954,5.0,e_motorbike,121,1,5588,5.05,0.13,0,0,1466,672,1,5588,5.05,0.13,1466,672,1,374,425,330,4459,1466,672,30.00,27.01,0.58,0.00,0.00,10,0,0,1,0,,,,
473954,6.0,e_motorbike,121,1,3430,10.28,0.82,0,0,2842,4312,1,3430,10.28,0.82,2842,4312,1,1262,62,868,1238,2842,4312,30.00,29.66,0.00,0.00,0.00,10,0,0,1,0,,,,
473954,7.0,e_motorbike,121,1,3270,4.45,0.13999999999999999,1,1870,4547,785,1,3270,4.45,0.13999999999999999,4547,785,1,1585,167,377,1141,4547,785,30.00,29.96,0.00,0.00,0.00,10,0,0,2,1,,1,,
473954,9.0,e_motorbike,121,3,9833,11.59,0.8399999999999999,2,4513,6486,4536,3,9833,11.59,0.8399999999999999,6486,4536,3,3374,1308,2357,2794,6486,4536,30.00,27.22,0.00,0.00,0.00,10,0,0,4,1,,1,,
473954,10.0,e_motorbike,121,4,42308,18.69,1.24,3,1434,14068,6586,4,42308,18.69,1.24,14068,6586,4,2944,1905,2471,35248,14068,6586,24.00,26.97,0.20,6.00,0.00,8,0,0,4,0,,,,
475943,2.0,e_motorbike,120,14,22849,77.07,7.109999999999999,2,1103,24923,40373,13,21755,70.86999999999999,7.109999999999999,23088,37813,13,5121,2739,7617,6359,23088,37813,18.00,11.32,0.00,0.00,0.00,10,2,3,14,2,,1,1,
475943,3.0,e_motorbike,120,23,35049,127.11,9.3,6,4159,36924,52833,22,32991,121.61,9.3,34489,49736,23,7210,6852,11659,9349,36924,52833,30.00,29.14,0.35,0.00,0.00,16,4,0,22,4,,1,1,2
475943,4.0,e_motorbike,120,29,42514,155.95,13.879999999999997,2,69,40938,75654,29,42514,155.95,13.879999999999997,40938,75654,28,9252,6886,14672,10493,38726,70890,30.00,28.67,0.19,0.00,0.00,16,5,0,26,1,,,1,
475943,5.0,e_motorbike,120,25,44268,155.35999999999999,13.81,1,877,49546,77349,24,42629,150.26,13.81,47321,75231,24,12010,6722,15170,9126,47321,75231,30.00,29.25,0.67,0.00,0.00,16,4,0,24,0,,,,
475943,6.0,e_motorbike,120,28,45999,168.63,15.77,0,0,37566,84715,28,45999,168.63,15.77,37566,84715,28,8285,7183,18731,12507,37566,84715,30.00,29.53,0.49,0.00,0.00,16,4,0,23,0,,,,
475943,7.0,e_motorbike,120,22,35653,131.11999999999998,13.68,5,5231,30898,73646,22,35653,131.11999999999998,13.68,30898,73646,22,7277,5090,15319,8128,30898,73646,30.00,29.13,0.10,0.00,0.00,16,5,0,21,3,,1,2,
475943,8.0,e_motorbike,120,19,25861,110.87,7.37,0,0,32274,38984,18,25126,104.57000000000001,7.37,31020,38382,18,6759,3758,8628,6582,31020,38382,24.00,23.72,0.00,6.00,0.00,12,4,0,18,0,,,,
475943,9.0,e_motorbike,120,20,31846,115.44,9.36,3,1410,35478,57047,17,27367,99.78999999999999,9.36,28067,49592,17,6580,3721,10618,6556,28067,49592,30.00,26.26,0.08,0.00,0.00,16,4,2,21,2,,2,,
475943,10.0,e_motorbike,120,12,21290,65.85,5.720000000000001,0,0,21484,33323,11,19461,60.75,5.720000000000001,18479,30328,11,5004,1797,7785,4878,18479,30328,18.00,16.54,0.29,12.00,0.00,9,2,0,10,0,,,,
476245,2.0,e_bike,120,38,54056,215.44999999999996,0.0,0,0,58012,62474,36,51000,203.89999999999998,0.0,53456,61328,35,17410,8449,18285,5842,52285,58617,24.00,24.00,0.47,0.00,0.00,8,8,0,33,0,,,,
476245,3.0,e_bike,120,57,71245,311.32,0.0,1,913,69913,84769,57,71245,311.32,0.0,69913,84769,54,22126,9684,26494,10245,67141,81571,30.00,30.00,0.69,0.00,0.00,10,10,0,53,1,1,,,
476245,4.0,e_bike,120,43,57061,252.92,0.0,0,0,50332,62165,42,55498,247.51999999999998,0.0,49663,60840,42,18861,10234,18234,8428,49663,60840,30.00,30.00,0.88,0.00,0.00,10,10,0,41,0,,,,
476245,5.0,e_bike,120,44,57880,267.13,0.0,1,84,59022,72280,44,57880,267.13,0.0,59022,72280,44,20245,9812,21299,6965,59022,72280,30.00,30.00,0.51,0.00,0.00,10,10,0,41,0,,,,
476245,6.0,e_bike,120,53,65782,313.67999999999995,0.0,1,1080,68255,76519,53,65782,313.67999999999995,0.0,68255,76519,51,22125,11238,21211,8265,65579,72185,30.00,30.00,0.35,0.00,0.00,10,10,0,51,0,,,,
476245,7.0,e_bike,120,49,63229,283.97,0.0,1,1262,64394,75134,48,60929,275.47,0.0,61759,72745,49,20427,9701,23808,9517,64394,75134,30.00,30.00,0.57,0.00,0.00,10,10,0,50,0,,,,
476245,8.0,e_bike,120,44,57961,254.15,0.0,0,0,54130,69145,42,55914,244.0,0.0,52961,64631,41,16437,10247,20149,8332,51549,63028,30.00,30.00,0.58,0.00,0.00,10,10,0,42,0,,,,
476245,9.0,e_bike,120,55,71250,294.55,0.0,1,109,67804,85017,53,69560,284.8,0.0,65047,82240,53,20151,13500,25926,10587,65047,82240,30.00,30.00,1.04,0.00,0.00,10,10,0,51,0,,,,
476245,10.0,e_bike,120,51,68796,291.18,0.0,0,0,68395,85642,50,67534,286.08,0.0,66730,85141,50,20779,11031,26619,9783,66730,85141,30.00,30.00,0.98,0.00,0.00,10,10,0,46,0,,,,
476553,2.0,bike,120,31,56873,177.12,0.0,4,5915,38203,53124,30,55340,172.32,0.0,36465,52366,30,15490,9007,18815,12309,36465,52366,24.00,23.95,0.27,0.00,0.00,8,0,0,32,1,,1,,
476553,3.0,bike,120,46,77961,254.99,0.0,2,1368,60359,76708,39,66752,217.04000000000002,0.0,47664,65207,39,20838,8502,23897,15414,49817,65246,30.25,30.11,1.21,0.00,0.00,11,1,0,44,1,,,1,
476553,4.0,bike,120,37,64290,222.6,0.0,3,1540,40978,59826,34,60988,204.95000000000002,0.0,35351,53115,34,16885,12677,18376,13090,35351,53115,30.00,29.90,1.12,0.00,0.00,10,1,0,38,1,,1,,
476553,5.0,bike,120,30,46669,156.70000000000002,0.0,2,2978,36061,36068,28,43264,146.95,0.0,32923,31583,28,17062,5519,12031,8652,32923,31583,30.00,29.35,0.33,0.00,0.00,10,0,0,31,2,,1,1,
476553,6.0,bike,120,42,68943,232.08000000000004,0.0,2,1399,45943,68937,35,58009,196.77999999999997,0.0,34472,56781,35,16888,10112,19591,11497,34472,56781,30.00,29.65,0.86,0.00,0.00,10,0,0,42,1,,,1,
476553,7.0,bike,120,40,63778,223.53,0.0,3,3834,50099,65060,35,54664,197.63000000000002,0.0,43486,54335,33,19042,8129,17672,7522,42494,48147,30.00,29.93,0.65,0.00,0.00,10,1,0,41,2,,2,,
476553,8.0,bike,120,46,74859,267.62000000000006,0.0,1,1471,61430,72146,42,68024,248.12000000000006,0.0,55031,66629,40,23958,9849,19534,11208,52836,60524,30.00,29.95,1.05,0.00,0.00,10,0,0,46,1,,,1,
476553,9.0,bike,120,48,75517,259.06,0.0,0,0,58255,69098,44,70821,240.96,0.0,54210,65107,44,25994,10284,23372,11478,54210,65107,30.25,30.09,0.71,0.00,0.00,11,2,0,46,0,,,,
476553,10.0,bike,120,47,82086,269.28000000000003,0.0,0,0,58782,86502,47,82086,269.28000000000003,0.0,58782,86502,45,26033,11133,31204,10482,55195,82340,30.00,29.10,1.41,0.00,0.00,10,1,0,39,0,,,,
479636,2.0,motorbike,119,5,6763,26.78,2.45,0,0,12731,16112,4,5728,21.58,2.45,9290,13004,4,2112,1175,1869,572,9290,13004,18.00,17.98,0.00,0.00,0.00,6,2,0,5,0,,,,
479636,3.0,motorbike,119,9,14000,46.79,4.88,0,0,22340,25852,9,14000,46.79,4.88,22340,25852,9,5132,3767,3996,1105,22340,25852,30.00,29.95,0.00,0.00,0.00,10,4,0,9,0,,,,
479636,4.0,motorbike,119,4,6637,20.45,1.5999999999999999,0,0,8975,8475,4,6637,20.45,1.5999999999999999,8975,8475,4,2998,1488,1621,530,8975,8475,30.00,30.00,0.00,0.00,0.00,10,6,0,4,0,,,,
479636,5.0,motorbike,119,4,7285,21.89,2.63,0,0,9794,13957,4,7285,21.89,2.63,9794,13957,4,2667,1497,2659,462,9794,13957,30.00,30.00,0.00,0.00,0.00,10,4,0,4,0,,,,
479636,7.0,motorbike,119,8,10346,40.699999999999996,3.33,0,0,16524,21013,7,9119,35.65,3.33,13858,17623,7,2883,2473,2752,1011,13858,17623,30.00,30.00,0.00,0.00,0.00,10,4,0,8,0,,,,
479636,8.0,motorbike,119,1,669,5.3,0.03,0,0,742,173,1,669,5.3,0.03,742,173,1,462,80,67,60,742,173,30.00,12.00,0.00,0.00,0.00,10,0,6,1,0,,,,
480282,3.0,bike,119,46,79324,257.52,0.0,9,7980,59593,78603,35,62539,207.42000000000002,0.0,48860,64514,36,22429,7002,23420,13869,50940,65562,30.25,29.70,1.43,0.00,0.00,11,8,1,45,4,,4,,
480282,4.0,bike,119,30,52625,176.99,0.0,8,11626,34593,60668,30,52625,176.99,0.0,34593,60668,29,15868,6592,19015,9380,33220,58906,30.00,29.11,0.62,0.00,0.00,10,9,0,30,2,,2,,
480282,5.0,bike,119,32,56984,175.09,0.0,5,6801,31292,61413,32,56984,175.09,0.0,31292,61413,32,16701,5257,21728,14092,31292,61413,24.00,23.86,1.33,6.00,0.00,8,3,0,36,5,,6,,
480282,6.0,bike,119,34,63512,182.71000000000004,0.0,4,9960,30852,52701,32,61051,170.11000000000004,0.0,27472,50379,31,13693,6145,18262,21676,26834,49316,24.00,23.76,3.86,6.00,0.00,8,3,0,34,4,,5,,
480282,7.0,bike,119,25,43235,144.25,0.0,10,32112,30345,49654,24,41823,138.29999999999998,0.0,28036,47337,24,13233,3996,15405,9656,28036,47337,24.00,23.40,1.50,6.00,0.00,8,2,0,33,6,,9,,
480282,8.0,bike,119,24,51072,129.13,0.0,9,15912,29331,46072,21,46343,113.27999999999999,0.0,24558,39001,19,13578,4984,12367,12937,23636,35831,30.00,26.91,0.87,0.00,0.00,10,5,1,29,5,,4,1,2
480282,9.0,bike,119,41,89878,240.5,0.0,7,12099,51609,80509,40,89119,236.0,0.0,50786,78193,38,21523,8441,28441,26144,48447,76136,30.25,29.73,4.09,0.00,0.00,11,6,1,43,4,,4,,
480282,10.0,bike,119,42,73691,228.57,0.0,6,13538,51861,81238,38,69434,208.02,0.0,42500,69313,36,18386,5537,24104,16618,40485,64749,30.00,29.50,1.96,0.00,0.00,10,9,0,45,4,,4,,
480283,2.0,bike,119,2,4664,13.25,0.0,0,0,4188,2966,2,4664,13.25,0.0,4188,2966,2,2023,529,1470,642,4188,2966,12.00,2.84,0.27,0.00,0.00,4,0,3,2,0,,,,
480283,3.0,bike,119,2,6853,9.5,0.0,4,1438,4174,3031,2,6853,9.5,0.0,4174,3031,2,1587,329,2475,2462,4174,3031,15.00,2.61,0.00,0.00,0.00,5,0,3,6,4,,,1,4
