"driver_id","date","shift_duration","abscence"
480527,2024-02-06,6.00000,1.00000000000000000
480527,2024-02-09,6.00000,1.00000000000000000
480527,2024-02-10,6.00000,1.00000000000000000
480527,2024-02-11,6.00000,1.00000000000000000
480527,2024-02-12,6.00000,1.00000000000000000
480527,2024-02-13,6.00000,1.00000000000000000
480527,2024-02-16,6.00000,1.00000000000000000
480527,2024-02-17,6.00000,1.00000000000000000
480527,2024-02-18,6.00000,1.00000000000000000
485491,2024-02-11,3.00000,1.00000000000000000
499936,2024-02-17,3.00000,1.00000000000000000
509084,2024-01-25,3.00000,1.00000000000000000
509084,2024-01-26,6.00000,1.00000000000000000
509084,2024-01-27,6.00000,1.00000000000000000
509084,2024-01-28,6.00000,1.00000000000000000
512711,2024-01-28,3.00000,0.78935185185185185
525084,2024-02-12,3.00000,1.00000000000000000
525084,2024-02-16,3.00000,1.00000000000000000
525921,2024-02-15,3.00000,1.00000000000000000
525921,2024-02-16,6.00000,1.00000000000000000
531159,2024-01-21,3.00000,1.00000000000000000
531159,2024-02-08,3.00000,1.00000000000000000
531159,2024-02-09,3.00000,1.00000000000000000
531159,2024-02-11,3.00000,1.00000000000000000
539244,2024-02-10,3.00000,0.84277777777777777
541992,2024-01-30,6.00000,1.00000000000000000
541992,2024-02-02,6.00000,1.00000000000000000
541992,2024-02-03,6.00000,1.00000000000000000
541992,2024-02-04,6.00000,1.00000000000000000
541992,2024-02-09,6.00000,1.00000000000000000
541992,2024-02-10,6.00000,1.00000000000000000
541992,2024-02-11,6.00000,1.00000000000000000
541992,2024-02-12,6.00000,1.00000000000000000
541992,2024-02-13,6.00000,1.00000000000000000
541992,2024-02-16,6.00000,1.00000000000000000
541992,2024-02-17,6.00000,1.00000000000000000
541992,2024-02-18,6.00000,1.00000000000000000
541992,2024-02-19,6.00000,1.00000000000000000
541992,2024-02-20,6.00000,1.00000000000000000
547138,2024-02-01,3.00000,1.00000000000000000
547138,2024-02-18,6.00000,1.00000000000000000
554414,2024-02-16,3.00000,1.00000000000000000
572072,2024-01-21,3.00000,1.00000000000000000
572072,2024-01-22,6.00000,1.00000000000000000
572072,2024-01-23,6.00000,1.00000000000000000
572072,2024-01-26,3.00000,1.00000000000000000
572072,2024-01-27,3.00000,1.00000000000000000
572072,2024-01-28,3.00000,1.00000000000000000
572072,2024-01-29,6.00000,1.00000000000000000
572072,2024-01-30,6.00000,1.00000000000000000
572072,2024-02-02,3.00000,1.00000000000000000
572072,2024-02-03,3.00000,1.00000000000000000
572072,2024-02-04,3.00000,1.00000000000000000
572072,2024-02-05,6.00000,1.00000000000000000
572072,2024-02-06,6.00000,1.00000000000000000
572072,2024-02-09,3.00000,1.00000000000000000
572072,2024-02-10,3.00000,1.00000000000000000
572072,2024-02-11,3.00000,1.00000000000000000
572072,2024-02-12,6.00000,1.00000000000000000
572072,2024-02-13,6.00000,1.00000000000000000
572072,2024-02-16,3.00000,1.00000000000000000
572072,2024-02-17,3.00000,1.00000000000000000
572072,2024-02-18,3.00000,1.00000000000000000
572072,2024-02-19,6.00000,1.00000000000000000
572072,2024-02-20,6.00000,1.00000000000000000
581593,2024-01-21,6.00000,1.00000000000000000
581593,2024-02-09,3.00000,1.00000000000000000
585681,2024-02-14,3.00000,1.00000000000000000
587703,2024-01-30,3.00000,0.77796296296296296
589887,2024-02-10,3.00000,1.00000000000000000
589887,2024-02-11,6.00000,1.00000000000000000
589887,2024-02-17,3.00000,1.00000000000000000
589887,2024-02-18,3.00000,1.00000000000000000
589907,2024-02-10,3.00000,0.71194444444444444
591501,2024-02-20,6.00000,1.00000000000000000
591520,2024-02-09,5.99972,1.00000000000000000
593167,2024-01-28,6.00000,1.00000000000000000
593167,2024-02-04,3.00000,1.00000000000000000
593206,2024-01-28,3.00000,1.00000000000000000
593206,2024-02-10,3.00000,1.00000000000000000
593206,2024-02-11,6.00000,1.00000000000000000
618784,2024-01-31,3.00000,0.75407407407407407
618784,2024-02-01,6.00000,1.00000000000000000
618784,2024-02-02,3.00000,1.00000000000000000
618788,2024-02-02,6.00000,0.87027777777777777
618788,2024-02-05,3.00000,0.96027777777777777
618792,2024-01-21,6.00000,1.00000000000000000
618792,2024-01-22,5.99972,1.00000000000000000
618792,2024-01-23,5.99972,1.00000000000000000
618792,2024-01-26,5.99972,1.00000000000000000
618792,2024-01-27,6.00000,1.00000000000000000
618792,2024-01-28,6.00000,1.00000000000000000
618792,2024-01-29,5.99972,1.00000000000000000
618792,2024-01-30,5.99972,1.00000000000000000
618792,2024-02-02,5.99972,1.00000000000000000
618792,2024-02-03,6.00000,1.00000000000000000
618792,2024-02-04,6.00000,1.00000000000000000
618792,2024-02-05,5.99972,1.00000000000000000
618792,2024-02-06,5.99972,1.00000000000000000
618792,2024-02-09,5.99972,1.00000000000000000
618792,2024-02-10,6.00000,1.00000000000000000
618792,2024-02-11,6.00000,1.00000000000000000
618792,2024-02-12,5.99972,1.00000000000000000
618792,2024-02-13,5.99972,1.00000000000000000
618792,2024-02-16,5.99972,1.00000000000000000
618792,2024-02-17,6.00000,1.00000000000000000
618792,2024-02-18,6.00000,1.00000000000000000
618792,2024-02-19,5.99972,1.00000000000000000
618792,2024-02-20,5.99972,1.00000000000000000
619693,2024-01-21,3.00000,1.00000000000000000
619693,2024-01-26,3.00000,1.00000000000000000
619693,2024-01-31,3.00000,1.00000000000000000
619693,2024-02-09,3.00000,1.00000000000000000
619693,2024-02-10,3.00000,1.00000000000000000
619693,2024-02-11,3.00000,1.00000000000000000
619693,2024-02-14,3.00000,1.00000000000000000
619693,2024-02-15,3.00000,1.00000000000000000
619693,2024-02-16,3.00000,1.00000000000000000
619693,2024-02-17,3.00000,1.00000000000000000
619693,2024-02-18,3.00000,1.00000000000000000
622082,2024-02-09,3.00000,1.00000000000000000
622094,2024-02-11,3.00000,1.00000000000000000
622094,2024-02-18,6.00000,1.00000000000000000
634079,2024-02-14,3.00000,1.00000000000000000
634079,2024-02-15,3.00000,1.00000000000000000
637121,2024-01-31,6.00000,0.92768518518518518
637121,2024-02-01,6.00000,1.00000000000000000
637121,2024-02-02,6.00000,1.00000000000000000
637121,2024-02-14,6.00000,1.00000000000000000
641356,2024-02-19,3.00000,1.00000000000000000
643403,2024-01-21,6.00000,1.00000000000000000
643403,2024-01-27,6.00000,1.00000000000000000
643403,2024-01-28,6.00000,1.00000000000000000
643403,2024-02-03,6.00000,1.00000000000000000
643403,2024-02-04,6.00000,1.00000000000000000
643403,2024-02-10,6.00000,1.00000000000000000
643403,2024-02-11,6.00000,1.00000000000000000
643403,2024-02-17,6.00000,1.00000000000000000
643403,2024-02-18,6.00000,1.00000000000000000
647174,2024-01-29,3.00000,1.00000000000000000
647174,2024-01-30,6.00000,1.00000000000000000
647174,2024-01-31,6.00000,1.00000000000000000
647174,2024-02-01,6.00000,1.00000000000000000
647174,2024-02-02,6.00000,1.00000000000000000
647176,2024-01-22,3.00000,0.78046296296296296
647176,2024-01-23,6.00000,1.00000000000000000
647203,2024-01-23,3.00000,0.83657407407407407
647203,2024-01-24,3.00000,0.73240740740740740
647203,2024-01-29,3.00000,0.71212962962962962
647203,2024-01-30,3.00000,0.76925925925925925
647203,2024-02-01,3.00000,1.00000000000000000
647203,2024-02-07,3.00000,1.00000000000000000
647203,2024-02-08,3.00000,0.94750000000000000
647203,2024-02-09,3.00000,0.91222222222222222
647203,2024-02-12,3.00000,1.00000000000000000
647203,2024-02-14,3.00000,0.97870370370370370
647203,2024-02-15,3.00000,0.95518518518518518
647203,2024-02-20,3.00000,1.00000000000000000
649155,2024-01-30,3.00000,1.00000000000000000
649155,2024-01-31,3.00000,1.00000000000000000
649155,2024-02-05,3.00000,1.00000000000000000
649156,2024-01-23,6.00000,1.00000000000000000
649156,2024-01-24,6.00000,1.00000000000000000
649156,2024-02-14,6.00000,1.00000000000000000
649156,2024-02-16,6.00000,1.00000000000000000
649156,2024-02-19,6.00000,1.00000000000000000
649163,2024-02-16,3.00000,1.00000000000000000
650079,2024-02-04,6.00000,0.76875000000000000
651699,2024-01-22,3.00000,1.00000000000000000
651699,2024-01-28,3.00000,1.00000000000000000
651699,2024-01-29,3.00000,0.77814814814814814
651699,2024-02-03,3.00000,1.00000000000000000
651699,2024-02-04,3.00000,1.00000000000000000
651699,2024-02-09,6.00000,1.00000000000000000
651699,2024-02-10,6.00000,1.00000000000000000
651699,2024-02-11,6.00000,1.00000000000000000
651699,2024-02-12,6.00000,1.00000000000000000
651699,2024-02-13,6.00000,1.00000000000000000
651699,2024-02-14,3.00000,1.00000000000000000
651699,2024-02-16,3.00000,1.00000000000000000
651704,2024-01-24,6.00000,1.00000000000000000
651704,2024-01-25,6.00000,1.00000000000000000
651704,2024-01-26,3.00000,1.00000000000000000
651704,2024-01-27,6.00000,1.00000000000000000
651704,2024-01-28,6.00000,1.00000000000000000
653760,2024-02-04,6.00000,1.00000000000000000
653769,2024-01-30,3.00000,1.00000000000000000
653769,2024-02-02,3.00000,1.00000000000000000
653769,2024-02-03,6.00000,1.00000000000000000
653769,2024-02-04,6.00000,1.00000000000000000
653770,2024-02-20,6.00000,1.00000000000000000
653783,2024-01-21,6.00000,1.00000000000000000
653783,2024-01-24,6.00000,1.00000000000000000
653783,2024-01-25,6.00000,1.00000000000000000
653783,2024-01-26,6.00000,1.00000000000000000
653783,2024-01-27,6.00000,1.00000000000000000
653783,2024-01-28,6.00000,1.00000000000000000
653783,2024-01-31,3.00000,1.00000000000000000
653818,2024-02-02,6.00000,0.86712962962962962
653818,2024-02-03,6.00000,1.00000000000000000
653818,2024-02-04,3.00000,0.79777777777777777
653818,2024-02-06,3.00000,1.00000000000000000
655802,2024-01-21,6.00000,1.00000000000000000
655802,2024-01-22,6.00000,1.00000000000000000
655802,2024-01-23,6.00000,1.00000000000000000
655802,2024-01-29,3.00000,1.00000000000000000
655802,2024-02-09,6.00000,0.88500000000000000
655802,2024-02-10,6.00000,1.00000000000000000
655802,2024-02-11,6.00000,1.00000000000000000
655802,2024-02-12,6.00000,1.00000000000000000
655802,2024-02-13,6.00000,1.00000000000000000
655802,2024-02-14,3.00000,1.00000000000000000
655802,2024-02-17,6.00000,1.00000000000000000
655802,2024-02-18,6.00000,1.00000000000000000
655802,2024-02-19,6.00000,1.00000000000000000
655802,2024-02-20,6.00000,1.00000000000000000
655803,2024-02-09,6.00000,1.00000000000000000
655803,2024-02-14,6.00000,1.00000000000000000
655806,2024-01-21,6.00000,1.00000000000000000
655806,2024-01-24,6.00000,1.00000000000000000
655806,2024-01-25,6.00000,1.00000000000000000
655806,2024-01-26,6.00000,1.00000000000000000
655806,2024-01-27,6.00000,1.00000000000000000
655806,2024-01-28,6.00000,1.00000000000000000
655806,2024-01-31,6.00000,1.00000000000000000
655806,2024-02-01,6.00000,1.00000000000000000
655806,2024-02-02,6.00000,1.00000000000000000
655806,2024-02-03,6.00000,1.00000000000000000
655806,2024-02-04,6.00000,1.00000000000000000
655806,2024-02-07,6.00000,1.00000000000000000
655806,2024-02-08,6.00000,1.00000000000000000
655806,2024-02-09,6.00000,1.00000000000000000
655806,2024-02-10,6.00000,1.00000000000000000
655806,2024-02-11,6.00000,1.00000000000000000
655807,2024-02-10,6.00000,1.00000000000000000
655807,2024-02-11,3.00000,1.00000000000000000
655807,2024-02-17,3.00000,1.00000000000000000
655807,2024-02-18,6.00000,1.00000000000000000
657653,2024-02-03,6.00000,1.00000000000000000
657653,2024-02-04,6.00000,1.00000000000000000
674783,2024-01-31,6.00000,1.00000000000000000
675340,2024-01-27,3.00000,1.00000000000000000
675340,2024-02-03,3.00000,1.00000000000000000
675340,2024-02-05,3.00000,1.00000000000000000
675340,2024-02-06,3.00000,1.00000000000000000
675340,2024-02-09,3.00000,1.00000000000000000
675340,2024-02-10,3.00000,1.00000000000000000
675340,2024-02-11,3.00000,1.00000000000000000
675340,2024-02-12,3.00000,1.00000000000000000
675340,2024-02-13,3.00000,1.00000000000000000
675340,2024-02-16,3.00000,0.71240740740740740
675349,2024-01-21,3.00000,1.00000000000000000
676735,2024-01-25,3.00000,1.00000000000000000
676744,2024-02-10,2.98333,1.00000000000000000
676744,2024-02-11,5.98333,1.00000000000000000
676744,2024-02-12,5.98333,1.00000000000000000
676744,2024-02-16,2.98333,0.99757914338919925
676819,2024-01-31,2.98333,0.83044692737430167
676819,2024-02-14,3.00000,1.00000000000000000
678593,2024-01-21,3.00000,1.00000000000000000
678593,2024-01-22,6.00000,1.00000000000000000
678593,2024-01-23,3.00000,0.76888888888888888
678593,2024-02-02,3.00000,0.77657407407407407
678593,2024-02-09,3.00000,0.82296296296296296
678593,2024-02-13,3.00000,1.00000000000000000
678593,2024-02-16,3.00000,1.00000000000000000
678593,2024-02-17,3.00000,0.99981481481481481
678596,2024-02-14,9.74861,1.00000000000000000
678679,2024-01-27,3.00000,1.00000000000000000
683252,2024-01-27,6.00000,0.99638888888888888
683252,2024-01-31,3.00000,1.00000000000000000
683252,2024-02-02,6.00000,1.00000000000000000
683252,2024-02-03,6.00000,1.00000000000000000
683252,2024-02-17,3.00000,1.00000000000000000
685063,2024-02-14,3.00000,1.00000000000000000
685066,2024-01-21,6.00000,1.00000000000000000
685066,2024-01-22,6.00000,1.00000000000000000
685066,2024-01-23,6.00000,1.00000000000000000
685066,2024-01-26,6.00000,1.00000000000000000
685066,2024-01-27,6.00000,1.00000000000000000
685066,2024-01-28,6.00000,1.00000000000000000
685066,2024-01-29,6.00000,1.00000000000000000
685066,2024-01-30,6.00000,1.00000000000000000
685066,2024-02-02,6.00000,1.00000000000000000
685066,2024-02-03,6.00000,1.00000000000000000
685066,2024-02-04,6.00000,1.00000000000000000
685066,2024-02-05,6.00000,1.00000000000000000
685066,2024-02-06,6.00000,1.00000000000000000
685066,2024-02-09,6.00000,1.00000000000000000
685066,2024-02-10,6.00000,1.00000000000000000
685066,2024-02-11,6.00000,1.00000000000000000
685066,2024-02-12,6.00000,1.00000000000000000
685066,2024-02-13,6.00000,1.00000000000000000
685066,2024-02-16,6.00000,1.00000000000000000
685066,2024-02-17,6.00000,1.00000000000000000
685066,2024-02-18,6.00000,1.00000000000000000
685066,2024-02-19,6.00000,1.00000000000000000
685066,2024-02-20,6.00000,1.00000000000000000
685296,2024-01-21,3.00000,1.00000000000000000
685296,2024-01-22,3.00000,1.00000000000000000
685296,2024-01-23,3.00000,1.00000000000000000
685296,2024-01-26,3.00000,1.00000000000000000
685296,2024-01-27,3.00000,1.00000000000000000
685296,2024-01-28,3.00000,1.00000000000000000
685296,2024-01-29,3.00000,1.00000000000000000
685296,2024-01-30,3.00000,1.00000000000000000
685296,2024-02-02,3.00000,1.00000000000000000
685296,2024-02-03,3.00000,1.00000000000000000
685296,2024-02-04,3.00000,1.00000000000000000
685296,2024-02-05,3.00000,1.00000000000000000
685296,2024-02-06,3.00000,1.00000000000000000
685296,2024-02-09,3.00000,1.00000000000000000
685296,2024-02-10,3.00000,1.00000000000000000
685296,2024-02-11,3.00000,1.00000000000000000
685296,2024-02-12,3.00000,1.00000000000000000
685296,2024-02-13,3.00000,1.00000000000000000
685296,2024-02-16,3.00000,1.00000000000000000
685296,2024-02-17,3.00000,1.00000000000000000
685296,2024-02-18,3.00000,1.00000000000000000
685296,2024-02-19,3.00000,1.00000000000000000
685296,2024-02-20,3.00000,1.00000000000000000
688800,2024-02-11,2.00000,0.90736111111111111
