"driver_id","delivery_id","zone_name","date","del_cancelation_reason","del_accepted_at","del_canceled_at"
483976,309949029,Madrid,2024-02-09,Late / Unresponsive,2024-02-09 23:19:06.415,2024-02-09 23:27:20.133
484819,307556428,Madrid,2024-01-20,Late / Unresponsive,2024-01-20 13:33:53.785,2024-01-20 13:56:03.825
484819,308445267,Madrid,2024-01-27,Refused delivery,2024-01-27 22:42:04.958,2024-01-27 23:19:11.158
484819,309103052,Madrid,2024-02-02,Refused delivery,2024-02-02 21:59:40.123,2024-02-02 22:01:32.734
484819,309253601,Madrid,2024-02-03,Refused delivery,2024-02-03 22:50:13.421,2024-02-03 22:51:12.596
485491,307496158,Madrid,2024-01-19,Refused delivery,2024-01-19 22:27:11.786,2024-01-19 22:43:58.584
485491,307507796,Madrid,2024-01-19,Refused delivery,2024-01-19 22:44:14.271,2024-01-19 22:47:47.629
485491,307507798,Madrid,2024-01-19,Refused delivery,2024-01-19 22:44:14.271,2024-01-19 22:47:47.646
485491,307649480,Madrid,2024-01-20,Late / Unresponsive,2024-01-20 22:21:14.129,2024-01-20 22:50:38.362
485491,307758486,Madrid,2024-01-21,Refused delivery,2024-01-21 22:23:36.724,2024-01-21 22:31:36.13
485491,312563545,Madrid,2024-03-04,Refused delivery,2024-03-04 22:57:59.812,2024-03-04 23:02:47.396
488751,308143884,Barcelona,2024-01-25,Refused delivery,2024-01-25 20:23:42.342,2024-01-25 20:38:07.024
488751,308352848,Barcelona,2024-01-27,Refused delivery,2024-01-27 13:52:24.833,2024-01-27 13:57:53.993
488751,308530242,Barcelona,2024-01-28,Refused delivery,2024-01-28 19:44:46.722,2024-01-28 19:48:47.911
488751,308948790,Barcelona,2024-02-01,Refused delivery,2024-02-01 20:06:34.239,2024-02-01 20:21:31.249
488751,309083871,Barcelona,2024-02-02,Equipment failure,2024-02-02 20:31:29.529,2024-02-02 20:42:49.912
488751,309830768,Barcelona,2024-02-09,Refused delivery,2024-02-09 13:17:04.252,2024-02-09 13:22:32.413
488751,309991575,Barcelona,2024-02-10,Refused delivery,2024-02-10 13:31:21.052,2024-02-10 13:50:13.576
488751,310195486,Barcelona,2024-02-11,Refused delivery,2024-02-11 21:37:43.125,2024-02-11 21:46:35.858
488751,310967351,Barcelona,2024-02-18,Refused delivery,2024-02-18 20:43:57.348,2024-02-18 20:48:59.634
499936,306985474,Barcelona,2024-01-15,Refused delivery,2024-01-15 14:47:26.374,2024-01-15 14:50:43.95
499936,307564126,Barcelona,2024-01-20,Late / Unresponsive,2024-01-20 14:22:34.952,2024-01-20 14:30:35.921
499936,307693054,Barcelona,2024-01-21,Refused delivery,2024-01-21 14:55:36.928,2024-01-21 14:58:53.185
499936,308355479,Barcelona,2024-01-27,Refused delivery,2024-01-27 14:09:44.985,2024-01-27 14:25:20.777
499936,308694192,Barcelona,2024-01-30,Refused delivery,2024-01-30 14:56:03.988,2024-01-30 15:02:20.772
499936,310331256,Barcelona,2024-02-13,Late / Unresponsive,2024-02-13 12:46:48.762,2024-02-13 13:00:31.852
499936,310332990,Barcelona,2024-02-13,Late / Unresponsive,2024-02-13 13:00:48.267,2024-02-13 13:21:02.914
499936,310340136,Barcelona,2024-02-13,Refused delivery,2024-02-13 14:02:48.609,2024-02-13 14:07:39.86
499936,310344548,Barcelona,2024-02-13,Late / Unresponsive,2024-02-13 14:22:07.955,2024-02-13 14:42:19.913
499936,310347172,Barcelona,2024-02-13,Refused delivery,2024-02-13 14:43:28.139,2024-02-13 15:01:31.499
499936,311398910,Barcelona,2024-02-23,Late / Unresponsive,2024-02-23 14:32:02.097,2024-02-23 14:32:50.26
499936,311846212,Barcelona,2024-02-27,Refused delivery,2024-02-27 14:52:52.482,2024-02-27 14:59:30.257
499936,312130073,Barcelona,2024-03-01,Refused delivery,2024-03-01 12:42:37.087,2024-03-01 12:47:09.897
499936,312386134,Barcelona,2024-03-03,Refused delivery,2024-03-03 12:16:00.559,2024-03-03 12:25:59.808
499936,312399087,Barcelona,2024-03-03,Refused delivery,2024-03-03 12:34:20.993,2024-03-03 12:44:30.572
499936,311235036,Barcelona,2024-03-03,Refused delivery,2024-03-03 12:46:40.49,2024-03-03 13:20:49.07
499936,312404973,Barcelona,2024-03-03,Refused delivery,2024-03-03 13:21:01.57,2024-03-03 13:30:19.12
499936,312391493,Barcelona,2024-03-03,Refused delivery,2024-03-03 13:35:21.246,2024-03-03 13:48:18.876
499936,312408201,Barcelona,2024-03-03,Late / Unresponsive,2024-03-03 13:48:41.62,2024-03-03 14:04:43.74
499936,312410617,Barcelona,2024-03-03,Refused delivery,2024-03-03 14:06:21.534,2024-03-03 14:24:38.254
499936,312496452,Barcelona,2024-03-04,Late / Unresponsive,2024-03-04 12:19:04.781,2024-03-04 13:06:58.191
503636,307834614,Valencia,2024-01-22,Late / Unresponsive,2024-01-22 20:06:42.61,2024-01-22 20:26:37.0
503636,309993080,Valencia,2024-02-10,Late / Unresponsive,2024-02-10 13:46:11.409,2024-02-10 14:13:25.549
503636,311849666,Valencia,2024-02-27,Late / Unresponsive,2024-02-27 15:36:42.82,2024-02-27 15:53:35.712
503636,312289187,Valencia,2024-03-02,Late / Unresponsive,2024-03-02 14:35:29.665,2024-03-02 14:46:56.215
509084,308937010,Barcelona,2024-02-01,Late / Unresponsive,2024-02-01 19:08:27.727,2024-02-01 19:20:12.121
509084,308964983,Barcelona,2024-02-01,Refused delivery,2024-02-01 21:54:06.699,2024-02-01 21:55:41.771
509084,309979196,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 12:06:40.949,2024-02-10 12:18:48.757
509084,310070781,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 20:47:22.068,2024-02-10 21:08:26.726
509084,312404787,Barcelona,2024-03-03,Late / Unresponsive,2024-03-03 13:26:00.859,2024-03-03 13:37:03.101
512711,307649339,Zaragoza,2024-01-20,Late / Unresponsive,2024-01-20 22:23:57.927,2024-01-20 22:34:39.7
512711,311456141,Zaragoza,2024-02-23,Late / Unresponsive,2024-02-23 20:25:15.992,2024-02-23 20:44:04.966
512711,311463275,Zaragoza,2024-02-23,Late / Unresponsive,2024-02-23 20:47:32.278,2024-02-23 21:07:15.476
515998,313388209,Valencia,2024-03-13,Late / Unresponsive,2024-03-13 13:40:06.137,2024-03-13 14:20:16.242
515998,313387982,Valencia,2024-03-13,Late / Unresponsive,2024-03-13 13:40:06.137,2024-03-13 14:20:16.251
524684,310913108,Valles,2024-02-18,Late / Unresponsive,2024-02-18 14:16:50.225,2024-02-18 14:32:12.163
525084,306968376,Barcelona,2024-01-15,Late / Unresponsive,2024-01-15 12:15:05.7,2024-01-15 12:34:36.928
525084,306986868,Barcelona,2024-01-15,Late / Unresponsive,2024-01-15 14:54:26.07,2024-01-15 15:06:14.344
525084,307077638,Barcelona,2024-01-16,Late / Unresponsive,2024-01-16 13:40:07.928,2024-01-16 13:52:10.501
525084,307078439,Barcelona,2024-01-16,Late / Unresponsive,2024-01-16 13:46:47.987,2024-01-16 13:52:10.519
525084,307082506,Barcelona,2024-01-16,Refused delivery,2024-01-16 14:29:07.583,2024-01-16 15:09:55.744
525084,307984958,Barcelona,2024-01-24,Late / Unresponsive,2024-01-24 12:40:20.43,2024-01-24 13:09:45.694
525084,307995368,Barcelona,2024-01-24,Late / Unresponsive,2024-01-24 14:08:39.948,2024-01-24 14:35:57.43
525084,307998868,Barcelona,2024-01-24,Late / Unresponsive,2024-01-24 14:46:00.204,2024-01-24 15:09:24.233
525084,308083116,Barcelona,2024-01-25,Late / Unresponsive,2024-01-25 12:34:22.036,2024-01-25 12:45:58.047
525084,308091712,Barcelona,2024-01-25,Late / Unresponsive,2024-01-25 13:46:42.32,2024-01-25 13:57:48.652
525084,308092493,Barcelona,2024-01-25,Late / Unresponsive,2024-01-25 13:58:01.469,2024-01-25 14:23:54.71
525084,308191567,Barcelona,2024-01-26,Late / Unresponsive,2024-01-26 12:32:43.751,2024-01-26 12:48:09.817
525084,308199506,Barcelona,2024-01-26,Late / Unresponsive,2024-01-26 13:26:23.646,2024-01-26 13:41:46.125
525084,308594204,Barcelona,2024-01-29,Refused delivery,2024-01-29 14:26:58.955,2024-01-29 15:00:44.483
525084,308775002,Barcelona,2024-01-31,Late / Unresponsive,2024-01-31 12:19:44.794,2024-01-31 12:29:39.177
525084,308799262,Barcelona,2024-01-31,Refused delivery,2024-01-31 14:48:44.84,2024-01-31 15:05:23.86
525084,308900843,Barcelona,2024-02-01,Late / Unresponsive,2024-02-01 13:58:46.724,2024-02-01 14:08:14.911
525084,308994238,Barcelona,2024-02-02,Late / Unresponsive,2024-02-02 14:10:07.613,2024-02-02 14:32:39.533
525084,309018264,Barcelona,2024-02-02,Late / Unresponsive,2024-02-02 14:32:48.362,2024-02-02 14:59:30.612
525084,309375592,Barcelona,2024-02-05,Late / Unresponsive,2024-02-05 14:46:14.217,2024-02-05 15:05:10.696
525084,309390621,Barcelona,2024-02-05,Late / Unresponsive,2024-02-05 14:46:14.217,2024-02-05 15:05:10.711
525084,309594115,Barcelona,2024-02-07,Late / Unresponsive,2024-02-07 12:21:00.705,2024-02-07 13:25:31.835
525084,309611088,Barcelona,2024-02-07,Refused delivery,2024-02-07 14:46:00.844,2024-02-07 14:58:07.042
525084,310333895,Barcelona,2024-02-13,Late / Unresponsive,2024-02-13 13:05:08.119,2024-02-13 13:33:50.077
525084,310346334,Barcelona,2024-02-13,Late / Unresponsive,2024-02-13 14:36:27.682,2024-02-13 14:51:42.926
525084,310455225,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 14:35:10.218,2024-02-14 14:42:54.084
525084,310456962,Barcelona,2024-02-14,Refused delivery,2024-02-14 14:49:49.764,2024-02-14 15:11:01.015
525084,310556751,Barcelona,2024-02-15,Late / Unresponsive,2024-02-15 13:13:30.962,2024-02-15 13:27:07.042
525084,311178713,Barcelona,2024-02-21,Late / Unresponsive,2024-02-21 12:56:12.489,2024-02-21 13:12:42.645
525084,311921047,Barcelona,2024-02-28,Late / Unresponsive,2024-02-28 12:13:12.872,2024-02-28 12:35:32.664
525921,310861427,Valencia,2024-02-17,Lack mandatory equipment,2024-02-17 21:02:56.773,2024-02-17 21:32:03.964
525921,310861428,Valencia,2024-02-17,Lack mandatory equipment,2024-02-17 21:02:56.773,2024-02-17 21:32:03.97
525921,312286170,Valencia,2024-03-02,Late / Unresponsive,2024-03-02 14:14:50.167,2024-03-02 14:23:52.603
525921,312283846,Valencia,2024-03-02,Late / Unresponsive,2024-03-02 14:10:50.092,2024-03-02 14:23:52.61
531159,310507220,Madrid,2024-02-14,Refused delivery,2024-02-14 20:50:54.705,2024-02-14 21:12:07.613
531159,310875675,Madrid,2024-02-17,Refused delivery,2024-02-17 22:49:38.11,2024-02-17 23:02:20.631
539244,309338486,Barcelona,2024-02-04,Late / Unresponsive,2024-02-04 19:37:32.954,2024-02-04 19:46:59.138
539244,309338112,Barcelona,2024-02-04,Late / Unresponsive,2024-02-04 19:35:53.033,2024-02-04 19:46:59.154
539244,310054212,Barcelona,2024-02-10,Late / Unresponsive,2024-02-10 19:37:41.912,2024-02-10 19:49:00.024
539244,310058268,Barcelona,2024-02-10,Refused delivery,2024-02-10 19:53:21.866,2024-02-10 19:58:43.883
539244,310058555,Barcelona,2024-02-10,Refused delivery,2024-02-10 19:54:44.33,2024-02-10 19:58:43.928
539244,310495238,Barcelona,2024-02-14,Equipment failure,2024-02-14 19:38:10.166,2024-02-14 19:47:12.105
539244,311607628,Barcelona,2024-02-24,Refused delivery,2024-02-24 22:24:23.654,2024-02-24 22:30:41.782
539244,311993638,Barcelona,2024-02-28,Refused delivery,2024-02-28 22:23:12.791,2024-02-28 22:25:13.943
539244,312923553,Barcelona,2024-03-08,Late / Unresponsive,2024-03-08 19:40:45.436,2024-03-08 19:56:06.961
539244,313440629,Barcelona,2024-03-13,Refused delivery,2024-03-13 22:23:41.72,2024-03-13 22:25:03.224
541980,307365278,Madrid,2024-01-18,Refused delivery,2024-01-18 23:47:30.748,2024-01-18 23:58:24.386
541992,306863165,Barcelona,2024-01-14,Late / Unresponsive,2024-01-14 13:07:31.605,2024-01-14 13:28:01.978
541992,307794017,Barcelona,2024-01-22,Late / Unresponsive,2024-01-22 13:57:57.551,2024-01-22 14:12:13.256
541992,307794022,Barcelona,2024-01-22,Late / Unresponsive,2024-01-22 13:57:57.551,2024-01-22 14:12:13.28
541992,307849237,Barcelona,2024-01-22,Late / Unresponsive,2024-01-22 22:14:37.668,2024-01-22 22:39:17.019
541992,307871114,Barcelona,2024-01-23,Late / Unresponsive,2024-01-23 12:32:58.746,2024-01-23 12:52:02.679
541992,307871122,Barcelona,2024-01-23,Late / Unresponsive,2024-01-23 12:32:58.746,2024-01-23 12:52:02.693
541992,307871121,Barcelona,2024-01-23,Late / Unresponsive,2024-01-23 12:52:17.994,2024-01-23 13:20:45.0
541992,307954081,Barcelona,2024-01-23,Late / Unresponsive,2024-01-23 22:13:18.684,2024-01-23 22:46:46.275
541992,308199423,Barcelona,2024-01-26,Late / Unresponsive,2024-01-26 13:27:43.078,2024-01-26 13:59:27.033
541992,308292685,Barcelona,2024-01-26,Late / Unresponsive,2024-01-26 21:32:43.734,2024-01-26 21:49:40.526
541992,308586402,Barcelona,2024-01-29,Late / Unresponsive,2024-01-29 13:19:58.999,2024-01-29 13:31:40.148
541992,308587858,Barcelona,2024-01-29,Late / Unresponsive,2024-01-29 13:31:59.036,2024-01-29 13:52:34.551
541992,308587857,Barcelona,2024-01-29,Late / Unresponsive,2024-01-29 13:31:59.036,2024-01-29 13:52:34.563
541992,308648589,Barcelona,2024-01-29,Late / Unresponsive,2024-01-29 22:20:58.575,2024-01-29 22:39:53.9
547138,307285564,Valles,2024-01-18,Late / Unresponsive,2024-01-18 13:04:49.853,2024-01-18 13:24:11.56
547138,308537553,Valles,2024-01-28,Late / Unresponsive,2024-01-28 20:26:19.062,2024-01-28 20:40:13.72
547138,308538739,Valles,2024-01-28,Late / Unresponsive,2024-01-28 20:30:58.823,2024-01-28 20:40:13.736
554414,307498098,Valencia,2024-01-19,Late / Unresponsive,2024-01-19 21:45:11.096,2024-01-19 21:59:09.101
581593,310194821,Madrid,2024-02-11,Late / Unresponsive,2024-02-11 22:13:05.362,2024-02-11 22:36:21.619
581593,312958007,Madrid,2024-03-08,Late / Unresponsive,2024-03-08 22:53:15.327,2024-03-08 23:01:43.147
587522,307040691,Madrid,2024-01-15,Refused delivery,2024-01-15 22:54:05.518,2024-01-15 22:55:41.357
587522,307252672,Madrid,2024-01-17,Refused delivery,2024-01-17 22:55:28.553,2024-01-17 22:57:02.993
587522,307253041,Madrid,2024-01-17,Equipment failure,2024-01-17 23:03:28.557,2024-01-17 23:05:01.472
587522,309675436,Madrid,2024-02-07,Refused delivery,2024-02-07 22:38:43.128,2024-02-07 22:41:19.605
587522,310410084,Madrid,2024-02-13,Refused delivery,2024-02-13 23:05:30.529,2024-02-13 23:08:13.663
587522,311270745,Madrid,2024-02-22,Refused delivery,2024-02-22 12:06:58.766,2024-02-22 12:25:50.507
587522,311357324,Madrid,2024-02-22,Refused delivery,2024-02-22 23:02:18.696,2024-02-22 23:05:57.109
587522,312100433,Madrid,2024-02-29,Refused delivery,2024-02-29 23:01:38.683,2024-02-29 23:04:09.705
587703,306877214,Madrid,2024-01-14,Refused delivery,2024-01-14 15:06:03.133,2024-01-14 15:12:51.259
587703,307787205,Madrid,2024-01-22,Late / Unresponsive,2024-01-22 13:04:55.812,2024-01-22 13:17:43.911
587703,308429628,Madrid,2024-01-27,Late / Unresponsive,2024-01-27 21:07:46.474,2024-01-27 21:27:30.864
587703,308684211,Madrid,2024-01-30,Late / Unresponsive,2024-01-30 13:21:26.244,2024-01-30 13:31:50.096
587703,309450698,Madrid,2024-02-05,Equipment failure,2024-02-05 21:09:56.375,2024-02-05 22:10:01.547
587703,309451426,Madrid,2024-02-05,Equipment failure,2024-02-05 21:15:36.535,2024-02-05 22:10:01.554
587703,310876859,Madrid,2024-02-17,Late / Unresponsive,2024-02-17 23:23:41.522,2024-02-17 23:42:28.826
587703,311172302,Madrid,2024-02-21,Late / Unresponsive,2024-02-21 13:02:36.762,2024-02-21 13:20:17.537
587703,312732737,Madrid,2024-03-06,Equipment failure,2024-03-06 21:08:44.752,2024-03-06 21:16:14.423
587703,313188699,Madrid,2024-03-10,Refused delivery,2024-03-10 22:36:29.547,2024-03-10 22:48:56.34
589766,308948804,Madrid,2024-02-01,Late / Unresponsive,2024-02-01 20:09:53.795,2024-02-01 20:26:36.757
589766,308949065,Madrid,2024-02-01,Late / Unresponsive,2024-02-01 20:09:53.795,2024-02-01 20:26:36.781
589766,309001354,Madrid,2024-02-02,Late / Unresponsive,2024-02-02 13:04:16.387,2024-02-02 13:27:08.095
589766,309732164,Madrid,2024-02-08,Refused delivery,2024-02-08 15:52:43.807,2024-02-08 16:02:05.256
589766,311334392,Madrid,2024-02-22,Late / Unresponsive,2024-02-22 20:09:38.937,2024-02-22 20:31:21.775
589766,311356524,Madrid,2024-02-22,Refused delivery,2024-02-22 22:57:38.682,2024-02-22 23:01:59.183
589766,311456040,Madrid,2024-02-23,Late / Unresponsive,2024-02-23 20:16:21.156,2024-02-23 20:35:09.9
589766,312992139,Madrid,2024-03-09,Equipment failure,2024-03-09 14:30:08.712,2024-03-09 14:52:02.207
589766,313005801,Madrid,2024-03-09,Equipment failure,2024-03-09 14:35:48.229,2024-03-09 14:52:02.22
589887,310005403,Bilbao,2024-02-10,Late / Unresponsive,2024-02-10 15:31:29.76,2024-02-10 15:49:40.057
589887,310011917,Bilbao,2024-02-10,Late / Unresponsive,2024-02-10 15:52:12.055,2024-02-10 16:13:09.16
589887,310797183,Bilbao,2024-02-17,Equipment failure,2024-02-17 14:29:25.326,2024-02-17 14:52:19.819
589887,313179040,Bilbao,2024-03-10,Refused delivery,2024-03-10 21:05:49.887,2024-03-10 21:25:07.544
589907,307245785,Madrid,2024-01-17,Refused delivery,2024-01-17 21:43:06.814,2024-01-17 21:46:10.486
589907,307676888,Madrid,2024-01-21,Late / Unresponsive,2024-01-21 13:00:35.957,2024-01-21 13:27:11.281
589907,310202336,Madrid,2024-02-11,Refused delivery,2024-02-11 22:52:25.39,2024-02-11 22:55:57.722
589907,310871514,Madrid,2024-02-17,Refused delivery,2024-02-17 22:19:18.057,2024-02-17 22:29:23.783
589907,311163862,Madrid,2024-02-21,Late / Unresponsive,2024-02-21 12:35:16.689,2024-02-21 12:45:55.982
590533,307185363,Madrid,2024-01-17,Late / Unresponsive,2024-01-17 14:33:57.145,2024-01-17 14:55:29.606
590533,307687103,Madrid,2024-01-21,Late / Unresponsive,2024-01-21 14:15:42.199,2024-01-21 14:32:14.787
590533,308211387,Madrid,2024-01-26,Late / Unresponsive,2024-01-26 14:56:49.076,2024-01-26 15:52:34.232
590533,309027325,Madrid,2024-02-02,Refused delivery,2024-02-02 15:59:30.787,2024-02-02 16:03:01.184
590533,311277159,Madrid,2024-02-22,Late / Unresponsive,2024-02-22 13:06:39.245,2024-02-22 13:45:59.957
590533,312961870,Madrid,2024-03-08,Refused delivery,2024-03-08 23:57:46.751,2024-03-09 00:01:44.928
590533,313519872,Madrid,2024-03-14,Late / Unresponsive,2024-03-14 21:41:47.451,2024-03-14 22:20:28.264
590533,313519976,Madrid,2024-03-14,Late / Unresponsive,2024-03-14 21:42:48.202,2024-03-14 22:20:28.273
591501,307503207,Barcelona,2024-01-19,Refused delivery,2024-01-19 22:07:23.828,2024-01-19 22:42:31.862
591501,307503209,Barcelona,2024-01-19,Refused delivery,2024-01-19 22:07:23.828,2024-01-19 22:42:31.881
591508,307409928,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 14:00:52.946,2024-01-19 14:19:50.514
591508,307409735,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 13:59:32.68,2024-01-19 14:19:50.536
591508,307699122,Barcelona,2024-01-21,Late / Unresponsive,2024-01-21 15:38:36.754,2024-01-21 15:53:42.148
591508,309282751,Barcelona,2024-02-04,Late / Unresponsive,2024-02-04 13:11:51.766,2024-02-04 13:29:08.637
591508,309438450,Barcelona,2024-02-05,Equipment failure,2024-02-05 19:44:13.727,2024-02-05 19:49:49.283
591508,310805476,Barcelona,2024-02-17,Refused delivery,2024-02-17 15:34:34.881,2024-02-17 15:39:38.2
591508,310805886,Barcelona,2024-02-17,Refused delivery,2024-02-17 15:37:54.874,2024-02-17 15:39:38.207
591508,311897190,Barcelona,2024-02-27,Equipment failure,2024-02-27 22:11:11.467,2024-02-27 22:21:56.491
591508,312880634,Barcelona,2024-03-08,Late / Unresponsive,2024-03-08 15:01:04.763,2024-03-08 15:32:20.516
591508,312881698,Barcelona,2024-03-08,Late / Unresponsive,2024-03-08 15:16:44.091,2024-03-08 15:32:20.523
591508,313011368,Barcelona,2024-03-09,Equipment failure,2024-03-09 15:49:06.052,2024-03-09 15:59:14.736
591508,313015229,Barcelona,2024-03-09,Equipment failure,2024-03-09 15:59:26.069,2024-03-09 16:00:43.158
591508,313107678,Barcelona,2024-03-10,Late / Unresponsive,2024-03-10 13:06:47.136,2024-03-10 13:28:14.09
591520,306948482,Madrid,2024-01-14,Refused delivery,2024-01-14 23:52:49.901,2024-01-15 00:01:59.465
591520,307402979,Madrid,2024-01-19,Late / Unresponsive,2024-01-19 13:16:12.72,2024-01-19 13:29:35.97
591520,308892244,Madrid,2024-02-01,Late / Unresponsive,2024-02-01 13:05:25.508,2024-02-01 13:11:06.997
591520,308894935,Madrid,2024-02-01,Late / Unresponsive,2024-02-01 13:17:02.281,2024-02-01 13:55:20.409
591520,308960137,Madrid,2024-02-01,Late / Unresponsive,2024-02-01 21:08:31.075,2024-02-01 21:24:57.156
591520,312042195,Madrid,2024-02-29,Refused delivery,2024-02-29 15:50:38.867,2024-02-29 16:04:12.534
591520,312374704,Madrid,2024-03-02,Refused delivery,2024-03-02 23:28:05.543,2024-03-02 23:50:26.873
591520,313522337,Madrid,2024-03-14,Equipment failure,2024-03-14 22:11:27.611,2024-03-14 22:20:24.736
593167,307475088,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 20:05:55.285,2024-01-19 20:19:22.48
593167,307475505,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 20:07:36.907,2024-01-19 20:19:22.503
593167,307490402,Barcelona,2024-01-19,Equipment failure,2024-01-19 21:04:56.629,2024-01-19 21:22:19.845
593167,307500807,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 22:10:44.954,2024-01-19 22:36:25.904
593167,307577136,Barcelona,2024-01-20,Equipment failure,2024-01-20 15:58:55.281,2024-01-20 15:59:40.765
593167,307632452,Barcelona,2024-01-20,Late / Unresponsive,2024-01-20 20:38:17.33,2024-01-20 20:59:33.324
593167,307633031,Barcelona,2024-01-20,Late / Unresponsive,2024-01-20 20:40:55.768,2024-01-20 20:59:33.342
593167,307642779,Barcelona,2024-01-20,Equipment failure,2024-01-20 21:33:35.173,2024-01-20 21:48:38.733
593167,307645837,Barcelona,2024-01-20,Equipment failure,2024-01-20 21:53:36.034,2024-01-20 22:06:53.028
593167,307647763,Barcelona,2024-01-20,Equipment failure,2024-01-20 22:06:55.28,2024-01-20 22:07:35.813
593167,307677694,Barcelona,2024-01-21,Refused delivery,2024-01-21 13:06:35.868,2024-01-21 14:16:12.81
593167,307891173,Barcelona,2024-01-23,Equipment failure,2024-01-23 13:57:59.446,2024-01-23 14:01:20.258
593167,308211812,Barcelona,2024-01-26,Equipment failure,2024-01-26 15:01:43.403,2024-01-26 15:14:58.04
593167,308352084,Barcelona,2024-01-27,Equipment failure,2024-01-27 13:47:24.829,2024-01-27 13:51:21.635
593167,309161382,Barcelona,2024-02-03,Equipment failure,2024-02-03 14:12:30.019,2024-02-03 14:13:41.096
593167,309234108,Barcelona,2024-02-03,Equipment failure,2024-02-03 20:43:30.823,2024-02-03 21:12:21.79
593167,309360061,Barcelona,2024-02-04,Equipment failure,2024-02-04 21:52:12.416,2024-02-04 21:54:49.114
593167,309493542,Barcelona,2024-02-06,Late / Unresponsive,2024-02-06 13:28:19.572,2024-02-06 13:44:00.591
593167,310346560,Barcelona,2024-02-13,Equipment failure,2024-02-13 14:38:27.656,2024-02-13 14:45:48.853
593167,310501120,Barcelona,2024-02-14,Equipment failure,2024-02-14 20:06:11.152,2024-02-14 20:08:05.207
593167,310729554,Barcelona,2024-02-16,Equipment failure,2024-02-16 20:20:14.206,2024-02-16 20:25:52.561
593167,310729882,Barcelona,2024-02-16,Equipment failure,2024-02-16 20:21:53.929,2024-02-16 20:25:52.569
593167,310731037,Barcelona,2024-02-16,Equipment failure,2024-02-16 20:26:34.271,2024-02-16 20:28:48.756
593167,310731297,Barcelona,2024-02-16,Equipment failure,2024-02-16 20:27:54.197,2024-02-16 20:28:48.766
593167,310733125,Barcelona,2024-02-16,Equipment failure,2024-02-16 20:35:53.764,2024-02-16 20:41:02.144
593167,310746159,Barcelona,2024-02-16,Equipment failure,2024-02-16 21:46:33.747,2024-02-16 21:48:06.411
593167,310808293,Barcelona,2024-02-17,Equipment failure,2024-02-17 15:57:34.721,2024-02-17 15:58:26.661
593167,310859378,Barcelona,2024-02-17,Equipment failure,2024-02-17 20:51:35.854,2024-02-17 20:58:12.196
593167,310861719,Barcelona,2024-02-17,Late / Unresponsive,2024-02-17 21:04:35.664,2024-02-17 21:20:06.787
593167,310873599,Barcelona,2024-02-17,Equipment failure,2024-02-17 22:27:35.082,2024-02-17 22:30:42.269
593167,310911018,Barcelona,2024-02-18,Equipment failure,2024-02-18 13:58:57.169,2024-02-18 14:04:51.545
593167,310965302,Barcelona,2024-02-18,Equipment failure,2024-02-18 20:31:37.645,2024-02-18 20:38:32.149
593167,311143251,Barcelona,2024-02-20,Equipment failure,2024-02-20 20:34:56.813,2024-02-20 20:36:55.709
593167,311133007,Barcelona,2024-02-20,Equipment failure,2024-02-20 20:51:56.767,2024-02-20 20:53:25.425
593167,311148982,Barcelona,2024-02-20,Equipment failure,2024-02-20 21:25:16.94,2024-02-20 21:29:40.415
593167,311464450,Barcelona,2024-02-23,Equipment failure,2024-02-23 20:49:02.032,2024-02-23 20:53:50.391
593167,311601249,Barcelona,2024-02-24,Equipment failure,2024-02-24 21:34:43.904,2024-02-24 21:36:20.462
593167,311601250,Barcelona,2024-02-24,Equipment failure,2024-02-24 21:34:43.904,2024-02-24 21:36:20.491
593167,311601533,Barcelona,2024-02-24,Equipment failure,2024-02-24 21:36:24.913,2024-02-24 21:39:48.786
593167,311707894,Barcelona,2024-02-25,Equipment failure,2024-02-25 21:16:02.143,2024-02-25 21:18:09.688
593167,311758544,Barcelona,2024-02-26,Equipment failure,2024-02-26 15:16:29.799,2024-02-26 15:17:34.624
593167,311760200,Barcelona,2024-02-26,Equipment failure,2024-02-26 15:36:49.679,2024-02-26 15:37:41.244
593167,311760893,Barcelona,2024-02-26,Equipment failure,2024-02-26 15:44:09.651,2024-02-26 15:44:57.803
593167,311891486,Barcelona,2024-02-27,Late / Unresponsive,2024-02-27 21:09:31.437,2024-02-27 21:22:54.839
593167,312135527,Barcelona,2024-03-01,Refused delivery,2024-03-01 13:18:55.987,2024-03-01 13:44:49.916
593167,312136258,Barcelona,2024-03-01,Refused delivery,2024-03-01 13:22:56.729,2024-03-01 13:44:49.923
593167,312234491,Barcelona,2024-03-01,Equipment failure,2024-03-01 22:24:59.366,2024-03-01 22:28:57.372
593167,312235453,Barcelona,2024-03-01,Equipment failure,2024-03-01 22:33:36.135,2024-03-01 22:37:33.439
593167,312236553,Barcelona,2024-03-01,Equipment failure,2024-03-01 22:43:56.117,2024-03-01 22:44:58.992
593167,312370279,Barcelona,2024-03-02,Equipment failure,2024-03-02 22:19:37.892,2024-03-02 22:20:44.17
