"driver_id","week","transport_type","tenure","deliveries_invoiced","e2e_invoiced","client_price_invoiced","driver_earnings_invoiced","deliveries_not_invoiced","e2e_not_invoiced","distance_to_pu_invoiced","distance_to_do_invoiced","deliveries_succeeded","e2e_succeeded","client_price_succeeded","driver_earnings_succeeded","distance_to_pu_succeeded","distance_to_do_succeeded","performance_deliveries","picking_time","wapu","delivering_time","wado","distance_to_pu","distance_to_do","assigned_hours","online_hours","extra_time","no_laborable_retribuido","no_disponible","assigned_shifts","is_in_area_begin","no_shows","invitations","non_commit","lack_equipment","late_unresponsive","refused_delivery","equipment_failure"
468806,5.0,bike,119,1,2469,6.15,0.0,0,0,563,2181,1,2469,6.15,0.0,563,2181,1,266,1152,796,255,563,2181,15.00,14.73,0.00,0.00,0.00,5,1,0,1,0,,,,
468806,6.0,bike,119,2,3518,12.55,0.0,0,0,751,4521,2,3518,12.55,0.0,751,4521,2,1237,881,1130,270,751,4521,15.00,14.57,0.00,0.00,0.00,5,4,0,2,0,,,,
468806,7.0,bike,119,1,1062,5.4,0.0,0,0,668,1445,0,0,0.0,0.0,0,0,,,,,,,,15.00,14.84,0.19,0.00,0.00,5,5,0,1,0,,,,
468806,51.0,bike,119,4,6833,22.5,0.0,0,0,2523,6339,3,5459,17.15,0.0,1591,5264,3,1157,1312,2147,843,1591,5264,12.00,11.65,0.00,3.00,0.00,4,0,0,4,0,,,,
471342,1.0,e_bike,118,4,7166,21.85,0.0,0,0,6653,5578,4,7166,21.85,0.0,6653,5578,3,1867,1141,1429,1593,5604,4762,15.00,14.96,0.00,0.00,0.00,5,4,0,4,0,,,,
471342,3.0,e_bike,118,2,2658,11.4,0.0,0,0,601,1872,2,2658,11.4,0.0,601,1872,2,518,625,685,830,601,1872,15.00,14.93,0.00,0.00,0.00,5,5,0,2,0,,,,
471342,5.0,e_bike,118,1,1623,6.0,0.0,0,0,1520,1290,1,1623,6.0,0.0,1520,1290,1,681,156,419,367,1520,1290,15.00,14.97,0.00,0.00,0.00,5,5,0,1,0,,,,
471342,6.0,e_bike,118,2,2430,12.3,0.0,0,0,1467,3591,2,2430,12.3,0.0,1467,3591,2,599,332,1023,876,1467,3591,15.00,15.00,0.00,0.00,0.00,5,5,0,2,0,,,,
471342,51.0,e_bike,118,3,6151,17.97,0.0,0,0,2148,9770,3,6151,17.97,0.0,2148,9770,3,1031,515,3262,1343,2148,9770,15.00,14.94,0.00,0.00,0.00,4,4,0,2,0,,,,
471342,52.0,e_bike,118,7,9303,35.75,0.0,0,0,8992,9492,7,9303,35.75,0.0,8992,9492,6,1918,825,2306,1690,5510,7308,12.00,11.95,0.00,3.00,0.00,4,4,0,5,0,,,,
471437,1.0,e_motorbike,118,40,66677,220.7,10.12,4,2566,83905,68080,33,57900,184.25,10.12,71135,54735,33,21818,7031,18415,10986,71135,54735,30.00,29.41,0.36,0.00,0.00,10,0,0,38,1,,,2,
471437,2.0,e_motorbike,118,34,57121,202.95,12.7,2,1419,75308,73424,30,52748,181.79999999999998,12.7,65912,69591,27,17391,4803,17585,8427,60005,61212,30.00,28.98,0.36,0.00,0.00,10,0,0,35,0,,,,
471437,3.0,e_motorbike,118,25,40493,140.07999999999998,7.59,3,925,46100,47365,22,36669,124.17999999999999,7.59,41424,40290,21,13250,4567,12263,5060,39912,38509,30.25,29.67,0.59,0.00,0.00,11,0,1,25,0,,,,
471437,4.0,e_motorbike,118,21,40172,134.3,8.83,2,1550,38688,46908,21,40172,134.3,8.83,38688,46908,21,11074,10271,13421,5412,38688,46908,30.00,29.19,0.66,0.00,0.00,10,0,0,21,1,,1,,
471437,5.0,e_motorbike,118,12,22155,67.03,3.6399999999999997,5,4404,23260,20594,11,21071,61.97999999999999,3.6399999999999997,21680,19328,10,6313,3305,4629,4585,18753,19107,30.00,28.84,0.95,0.00,0.00,10,0,0,15,4,,3,1,
471437,6.0,e_motorbike,118,11,30005,62.09,4.1899999999999995,9,12012,22698,22285,11,30005,62.09,4.1899999999999995,22698,22285,11,9916,5489,5638,8962,22698,22285,30.00,28.47,0.16,0.00,0.00,10,0,0,18,7,,8,,
471437,7.0,e_motorbike,118,19,50146,104.3,6.85,22,25999,32279,36934,19,50146,104.3,6.85,32279,36934,19,15491,13289,11819,9547,32279,36934,33.00,31.16,1.07,0.00,0.00,11,0,0,34,15,,15,5,
471437,51.0,e_motorbike,118,25,46417,145.71,9.409999999999998,1,382,49476,68484,18,37915,109.41,9.409999999999998,33399,50482,18,11596,2953,16653,6838,33399,50482,24.25,23.62,0.42,0.00,0.00,8,0,1,24,0,,,,
471437,52.0,e_motorbike,118,23,40559,141.12,8.29,5,1539,47789,45724,22,39150,135.87,8.29,44769,44066,22,14852,3662,13597,7039,44769,44066,24.00,23.57,0.29,6.00,0.00,8,0,0,27,3,,,3,
472059,1.0,bike,118,47,72533,241.32,0.0,4,1689,58427,66617,42,64679,215.97,0.0,52512,60018,41,22285,6379,21711,14543,50657,59225,30.00,29.79,0.64,0.00,0.00,10,9,0,48,3,,,3,
472059,2.0,bike,118,31,60547,164.10999999999999,0.0,3,1755,55245,50126,29,58452,154.36,0.0,50712,46991,25,20881,3879,15916,9525,44878,40435,24.00,23.91,0.55,6.00,0.00,8,7,0,33,3,,,3,
472059,3.0,bike,118,50,81159,262.3,0.0,1,538,71777,70204,49,80805,256.90000000000003,0.0,69724,68232,46,26250,7164,24619,17027,60440,64098,30.00,29.88,0.45,0.00,0.00,10,9,0,47,1,,1,,
472059,4.0,bike,118,33,56782,169.0,0.0,0,0,49045,57895,32,56576,164.5,0.0,46986,55585,31,19232,5829,19026,11782,45526,53416,24.25,24.17,0.09,6.00,0.00,9,7,0,33,0,,,,
472059,5.0,bike,118,49,76098,270.03999999999996,0.0,0,0,83554,79894,45,68968,249.79,0.0,76769,75186,45,26878,10856,23624,8633,76769,75186,30.00,29.98,0.48,0.00,0.00,10,9,0,49,0,,,,
472059,6.0,bike,118,30,47568,180.45000000000002,0.0,2,2184,54120,60794,26,42224,158.00000000000003,0.0,47091,52690,26,15344,7785,14074,5021,47091,52690,24.00,18.74,0.49,6.00,0.00,8,6,2,31,1,,,,1
472059,7.0,bike,118,51,75141,271.7,0.0,0,0,72815,73004,48,70769,256.5,0.0,68789,68352,48,22819,15075,22244,11956,68789,68352,32.00,31.95,0.15,0.00,0.00,11,10,0,50,0,,,,
472059,51.0,bike,118,24,40580,136.65,0.0,1,972,31251,37504,24,40580,136.65,0.0,31251,37504,24,16860,3376,13762,7225,31251,37504,24.25,23.96,0.10,0.00,0.00,8,5,0,22,1,,,1,
472059,52.0,bike,118,32,63113,176.94000000000003,0.0,5,4644,58996,59502,28,57251,156.29000000000002,0.0,50489,53282,27,22117,3868,18660,10377,48943,50693,30.00,29.99,0.41,0.00,0.00,9,9,0,35,3,,,3,
472433,1.0,bike,118,37,56671,218.04,0.0,3,1717,44914,70152,37,56671,218.04,0.0,44914,70152,37,16819,7605,26634,6131,44914,70152,20.00,19.89,1.18,4.00,0.00,5,5,0,36,1,,,1,
472433,3.0,bike,118,34,54118,203.0,0.0,0,0,42508,64677,34,54118,203.0,0.0,42508,64677,34,15661,7057,26838,5104,42508,64677,20.00,20.00,0.68,4.00,0.00,5,5,0,32,0,,,,
472433,4.0,bike,118,38,55337,206.03000000000003,0.0,1,106,54304,60610,34,49559,187.73000000000002,0.0,46117,54455,34,16689,6279,21351,5533,46117,54455,20.00,19.99,0.34,4.00,0.00,5,5,0,39,0,,,,
472433,5.0,bike,118,32,39210,172.2,0.0,0,0,29591,39170,31,38443,167.85,0.0,29147,36174,30,10588,6675,13532,5733,28245,33042,16.00,15.96,0.33,8.00,0.00,4,4,0,26,0,,,,
472433,6.0,bike,118,31,47924,163.36,0.0,1,3,38017,49251,30,47571,158.41,0.0,37410,48089,28,14897,6762,17366,5668,33840,45866,20.00,19.97,0.79,4.00,0.00,5,5,0,29,0,,,,
472433,7.0,bike,118,30,50796,163.85999999999999,0.0,0,0,42211,57764,28,48144,152.51,0.0,39978,52261,28,15015,6978,20756,5773,39978,52261,20.00,19.98,0.66,4.00,0.00,5,5,0,28,0,,,,
472433,51.0,bike,118,21,40387,133.98000000000002,0.0,1,67,31923,41767,20,38522,128.73000000000002,0.0,28349,40321,19,11999,4262,15886,3804,26160,39440,12.00,12.00,0.32,0.00,0.00,3,3,0,20,0,,,,
472433,52.0,bike,118,21,33147,124.94,0.0,0,0,34002,29805,20,31932,119.69,0.0,31733,28050,20,12296,4230,11808,3598,31733,28050,12.00,11.99,0.31,12.00,0.00,3,2,0,21,0,,,,
472480,1.0,bike,118,20,36826,109.82000000000001,0.0,3,1916,19072,40905,16,29171,89.41999999999999,0.0,14189,32179,16,8014,4730,12299,4128,14189,32179,30.00,29.88,0.75,0.00,0.00,10,4,0,18,1,,,1,
472480,2.0,bike,118,18,45591,97.74000000000001,0.0,5,8981,29653,37302,16,42373,87.29,0.0,25709,31729,16,10746,11874,13417,6336,25709,31729,30.00,29.77,0.46,0.00,0.00,10,5,0,23,4,,1,3,
472480,3.0,bike,118,22,48622,118.17999999999998,0.0,0,0,25628,37935,20,44807,106.57999999999998,0.0,21417,34962,20,9890,15296,13272,6349,21417,34962,30.00,29.75,0.04,0.00,0.00,10,5,0,22,0,,,,
472480,4.0,bike,118,11,17498,52.760000000000005,0.0,0,0,8739,13492,11,17498,52.760000000000005,0.0,8739,13492,11,3730,5689,5206,3053,8739,13492,30.25,30.00,0.10,0.00,0.00,11,5,0,11,0,,,,
472480,5.0,bike,118,22,36120,115.15,0.0,0,0,14351,43144,19,32240,99.80000000000001,0.0,12173,35433,19,4702,10847,12186,4505,12173,35433,30.00,29.73,0.22,0.00,0.00,10,8,0,21,0,,,,
472480,6.0,bike,118,22,34483,110.76999999999998,0.0,0,0,15277,38376,19,29623,93.77,0.0,8907,27767,19,3543,9560,10408,6220,8907,27767,24.00,23.80,0.14,6.00,0.00,8,2,0,22,0,,,,
472480,7.0,bike,118,22,37050,101.97999999999999,0.0,1,55,17640,38556,21,36036,96.92999999999999,0.0,16470,36904,21,6847,11709,11862,6116,16470,36904,24.00,23.81,0.27,6.00,0.00,8,6,0,22,0,,,,
472492,7.0,bike,118,18,32263,102.8,0.0,1,667,26001,28240,17,30691,97.4,0.0,25075,26493,15,9304,6596,8195,4072,22923,23300,12.00,11.75,0.51,18.00,0.00,4,1,0,18,1,,1,,
472695,1.0,bike,118,42,79852,217.26,0.0,2,2236,66408,60970,40,77975,206.46,0.0,63062,59389,39,29491,7765,23870,14641,57937,58424,30.00,30.00,0.11,0.00,0.00,10,10,0,43,2,,,2,
472695,2.0,bike,118,35,65153,193.21999999999997,0.0,1,25,54298,56041,34,64013,187.82,0.0,52771,53232,34,24845,6762,22322,10845,52771,53232,24.00,23.84,0.58,6.00,0.00,8,7,0,35,0,,,,
472695,3.0,bike,118,48,84847,255.84,0.0,2,130,63786,66859,48,84847,255.84,0.0,63786,66859,48,30936,11485,25556,17575,63786,66859,30.00,29.89,0.81,0.00,0.00,10,10,0,43,0,,,,
472695,4.0,bike,118,44,81370,236.17000000000002,0.0,1,155,67544,70148,41,78796,218.51,0.0,63568,65930,42,27817,9954,24728,16564,63568,66599,30.25,29.61,0.46,0.00,0.00,11,9,1,41,1,,,1,
472695,5.0,bike,118,47,82308,237.55,0.0,0,0,60097,75136,47,82308,237.55,0.0,60097,75136,47,28006,8401,28760,18980,60097,75136,30.00,29.95,0.69,0.00,0.00,10,10,0,45,0,,,,
472695,6.0,bike,118,45,88221,230.73999999999995,0.0,0,0,70818,68489,45,88221,230.73999999999995,0.0,70818,68489,39,31234,9748,28567,9261,65502,60031,30.00,29.85,1.37,0.00,0.00,10,10,0,41,0,,,,
472695,7.0,bike,118,38,71125,217.93,0.0,0,0,60845,58884,36,70250,207.67999999999998,0.0,56937,56823,34,24649,7985,26269,8676,52765,52698,24.00,23.84,1.65,6.00,0.00,8,7,0,38,0,,,,
472695,51.0,bike,118,23,45125,128.91,0.0,1,2028,31659,44735,23,45125,128.91,0.0,31659,44735,21,14429,3710,16491,7148,29545,41428,18.00,17.92,0.13,0.00,0.00,6,6,0,24,1,,,1,
472695,52.0,bike,118,30,60480,169.75,0.0,1,304,46381,46268,30,60480,169.75,0.0,46381,46268,30,21960,9003,18541,10976,46381,46268,30.00,23.88,0.75,0.00,0.00,10,8,2,31,1,,,1,
472716,1.0,bike,118,32,55998,173.33999999999997,0.0,17,14717,38163,44423,32,55998,173.33999999999997,0.0,38163,44423,31,15674,3880,14755,19150,36514,42573,30.00,30.00,0.96,0.00,0.00,10,1,0,46,14,,6,8,1
472716,2.0,bike,118,31,64426,180.32,0.0,5,2355,41349,51728,29,62589,169.67,0.0,39030,46980,28,12081,2814,17071,26130,37478,46487,30.00,29.97,1.29,0.00,0.00,10,0,0,32,4,,1,4,
472716,3.0,bike,118,33,53470,185.79999999999998,0.0,6,8058,39868,46911,30,47623,171.75000000000003,0.0,34807,41006,28,13624,4787,12696,14975,33247,37247,30.00,27.12,2.59,0.00,0.00,10,1,0,36,5,,2,2,1
472716,4.0,bike,118,27,46813,147.86999999999998,0.0,5,5768,30100,45734,25,44801,136.17,0.0,26654,40310,21,14353,6076,11751,8611,23095,33331,30.00,29.76,1.51,0.00,0.00,10,1,0,31,4,,2,2,
472716,5.0,bike,118,40,63425,214.39000000000001,0.0,4,4565,41324,59993,37,59996,199.94,0.0,38087,56786,36,15895,5393,19302,19562,36612,54693,30.00,29.96,1.66,0.00,0.00,10,1,0,41,4,,4,,
472716,6.0,bike,118,28,45941,154.70999999999998,0.0,3,1533,31718,41564,25,40718,141.66,0.0,25987,34700,23,9518,4809,10964,12182,23065,33469,30.00,29.80,0.57,0.00,0.00,10,2,0,30,3,,1,1,1
472716,7.0,bike,118,36,68467,222.62,0.0,0,0,44552,71223,33,64730,207.47,0.0,42346,64357,26,13560,5083,13286,16415,34428,46345,30.00,29.99,1.48,0.00,0.00,10,0,0,34,0,,,,
472716,52.0,bike,118,15,33081,83.88,0.0,1,859,18033,18840,15,33081,83.88,0.0,18033,18840,14,8449,2046,7087,13532,16198,15382,21.00,26.92,1.04,6.00,0.00,7,0,0,14,1,,,1,
473954,1.0,e_motorbike,118,3,15450,17.02,1.27,1,2939,11884,6732,3,15450,17.02,1.27,11884,6732,3,5163,1202,1760,7325,11884,6732,30.00,27.79,0.18,0.00,0.00,10,0,0,3,1,,1,,
473954,2.0,e_motorbike,118,1,14413,5.25,0.22000000000000003,1,1342,5116,1175,1,14413,5.25,0.22000000000000003,5116,1175,1,1276,616,506,12015,5116,1175,30.25,27.47,1.10,0.00,0.00,11,0,0,2,1,,1,,
473954,3.0,e_motorbike,118,1,5285,5.05,0.32999999999999996,5,18721,2695,1767,1,5285,5.05,0.32999999999999996,2695,1767,1,695,477,490,3623,2695,1767,30.00,28.98,0.00,0.00,0.00,10,0,0,5,3,,4,,
473954,4.0,e_motorbike,118,0,0,0.0,0.0,1,2177,0,0,0,0,0.0,0.0,0,0,,,,,,,,30.00,29.12,0.00,0.00,0.00,10,0,0,1,1,,1,,
473954,5.0,e_motorbike,118,1,5588,5.05,0.13,0,0,1466,672,1,5588,5.05,0.13,1466,672,1,374,425,330,4459,1466,672,30.00,27.01,0.58,0.00,0.00,10,0,0,1,0,,,,
473954,6.0,e_motorbike,118,1,3430,10.28,0.82,0,0,2842,4312,1,3430,10.28,0.82,2842,4312,1,1262,62,868,1238,2842,4312,30.00,29.66,0.00,0.00,0.00,10,0,0,1,0,,,,
473954,7.0,e_motorbike,118,1,3270,4.45,0.13999999999999999,1,1870,4547,785,1,3270,4.45,0.13999999999999999,4547,785,1,1585,167,377,1141,4547,785,30.00,29.96,0.00,0.00,0.00,10,0,0,2,1,,1,,
473954,52.0,e_motorbike,118,4,15246,29.310000000000002,1.8199999999999998,3,2621,13862,10025,3,13224,24.060000000000002,1.8199999999999998,10898,9653,3,3369,1314,2883,5658,10898,9653,24.00,16.72,0.33,6.00,0.00,8,0,2,7,2,,2,,
475943,1.0,e_motorbike,117,18,29123,101.19999999999999,8.83,2,891,33543,46830,18,29123,101.19999999999999,8.83,33543,46830,15,6484,3314,8964,6641,29571,40582,24.00,21.54,0.56,6.00,0.00,13,4,1,19,2,,1,1,
475943,2.0,e_motorbike,117,14,22849,77.07,7.110000000000001,2,1103,24923,40373,13,21755,70.87,7.110000000000001,23088,37813,13,5121,2739,7617,6359,23088,37813,30.00,11.32,0.00,0.00,0.00,17,2,10,14,2,,1,1,
475943,3.0,e_motorbike,117,23,35049,127.11000000000001,9.3,6,4159,36924,52833,22,32991,121.61000000000001,9.3,34489,49736,23,7210,6852,11659,9349,36924,52833,30.00,29.14,0.35,0.00,0.00,16,4,0,22,4,,1,1,2
475943,4.0,e_motorbike,117,29,42514,155.95000000000002,13.879999999999999,2,69,40938,75654,29,42514,155.95000000000002,13.879999999999999,40938,75654,28,9252,6886,14672,10493,38726,70890,30.00,28.67,0.19,0.00,0.00,16,5,0,26,1,,,1,
475943,5.0,e_motorbike,117,25,44268,155.36,13.81,1,877,49546,77349,24,42629,150.26,13.81,47321,75231,24,12010,6722,15170,9126,47321,75231,30.00,29.25,0.67,0.00,0.00,16,4,0,24,0,,,,
475943,6.0,e_motorbike,117,28,45999,168.63,15.770000000000001,0,0,37566,84715,28,45999,168.63,15.770000000000001,37566,84715,28,8285,7183,18731,12507,37566,84715,30.00,29.53,0.49,0.00,0.00,16,4,0,23,0,,,,
475943,7.0,e_motorbike,117,22,35653,131.12,13.680000000000001,5,5231,30898,73646,22,35653,131.12,13.680000000000001,30898,73646,22,7277,5090,15319,8128,30898,73646,30.00,29.13,0.10,0.00,0.00,16,5,0,21,3,,1,2,
476245,1.0,e_bike,117,57,76676,314.02000000000004,0.0,1,1629,85029,86843,51,69504,285.22,0.0,73520,81820,51,24089,12188,25398,8311,73520,81820,30.00,30.00,0.67,0.00,0.00,10,10,0,55,0,,,,
476245,2.0,e_bike,117,52,72290,297.29,0.0,1,75,75652,90005,48,67658,275.24,0.0,66819,84354,47,21744,10430,24814,9656,65648,81643,30.00,30.00,0.64,0.00,0.00,10,10,0,45,0,,,,
476245,3.0,e_bike,117,57,71245,311.31999999999994,0.0,1,913,69913,84769,57,71245,311.31999999999994,0.0,69913,84769,54,22126,9684,26494,10245,67141,81571,30.00,30.00,0.69,0.00,0.00,10,10,0,53,1,1,,,
476245,4.0,e_bike,117,43,57061,252.92000000000002,0.0,0,0,50332,62165,42,55498,247.52,0.0,49663,60840,42,18861,10234,18234,8428,49663,60840,30.00,30.00,0.88,0.00,0.00,10,10,0,41,0,,,,
476245,5.0,e_bike,117,44,57880,267.13,0.0,1,84,59022,72280,44,57880,267.13,0.0,59022,72280,44,20245,9812,21299,6965,59022,72280,30.00,30.00,0.51,0.00,0.00,10,10,0,41,0,,,,
476245,6.0,e_bike,117,53,65782,313.67999999999995,0.0,1,1080,68255,76519,53,65782,313.67999999999995,0.0,68255,76519,51,22125,11238,21211,8265,65579,72185,30.00,30.00,0.35,0.00,0.00,10,10,0,51,0,,,,
476245,7.0,e_bike,117,49,63229,283.97,0.0,1,1262,64394,75134,48,60929,275.47,0.0,61759,72745,49,20427,9701,23808,9517,64394,75134,30.00,30.00,0.57,0.00,0.00,10,10,0,50,0,,,,
476245,51.0,e_bike,117,37,57962,213.80999999999997,0.0,0,0,68514,59480,35,55436,203.51,0.0,66304,54862,35,22669,8991,18212,5564,66304,54862,24.00,24.00,0.20,0.00,0.00,7,7,0,37,0,,,,
476245,52.0,e_bike,117,48,64145,287.45000000000005,0.0,2,1438,59810,77769,46,62244,277.25,0.0,56423,75294,46,20764,8892,23910,9219,56423,75294,30.00,30.00,0.72,0.00,0.00,10,9,0,49,0,,,,
476505,1.0,bike,117,9,27629,73.77000000000001,0.0,11,14503,17109,22241,6,19528,54.17,0.0,12244,16787,7,7257,2190,9738,5033,13286,20113,24.00,23.71,0.17,6.00,0.00,8,5,0,18,9,,10,,
476505,2.0,bike,117,13,35085,81.86000000000001,0.0,11,13258,22769,19933,10,29618,65.71000000000001,0.0,19672,16836,10,11340,1618,8719,7941,19672,16836,24.00,22.18,0.28,6.00,0.00,8,5,0,21,9,,10,,
476505,3.0,bike,117,16,40981,111.23,0.0,12,15086,26972,32052,9,25859,71.83,0.0,15117,23079,9,9220,3349,9797,3493,15117,23079,30.00,28.17,0.52,0.00,0.00,10,4,0,25,10,,10,,
476505,4.0,bike,117,7,17993,52.85,0.0,12,13166,11458,17299,5,15156,43.25,0.0,7294,11932,5,4385,1558,5273,3940,7294,11932,30.25,28.93,1.61,0.00,0.00,11,6,1,18,11,,10,1,
476505,6.0,bike,117,10,21677,77.74,0.0,6,6327,10735,19204,9,21346,71.44,0.0,9460,17829,9,5759,3784,8681,3122,9460,17829,30.00,24.26,0.43,0.00,0.00,10,4,1,11,3,,3,,
476505,7.0,bike,117,16,41541,119.72999999999999,0.0,5,7970,21344,31778,16,41541,119.72999999999999,0.0,21344,31778,16,12307,7677,15695,5862,21344,31778,30.00,28.68,0.75,0.00,0.00,10,2,0,20,3,,4,,
476505,51.0,bike,117,11,24648,76.65,0.0,3,5661,18182,27876,9,18956,66.15,0.0,13270,23202,9,5517,1655,6635,5550,13270,23202,24.00,23.36,0.22,0.00,0.00,7,2,0,14,3,,2,1,
476553,1.0,bike,117,46,83261,259.91999999999996,0.0,2,2660,69296,78370,42,76506,241.46999999999997,0.0,63134,71607,42,23481,12071,27326,13706,63134,71607,30.00,29.92,0.67,0.00,0.00,10,0,0,43,2,,1,1,
476553,2.0,bike,117,41,74491,235.22,0.0,5,6709,55677,74699,39,71475,225.32,0.0,51748,71649,39,21614,9915,25475,14752,51748,71649,30.00,29.95,0.29,0.00,0.00,10,1,0,42,2,,2,,
476553,3.0,bike,117,46,77961,254.98999999999995,0.0,2,1368,60359,76708,39,66752,217.04,0.0,47664,65207,39,20838,8502,23897,15414,49817,65246,30.25,30.11,1.21,0.00,0.00,11,1,0,44,1,,,1,
476553,4.0,bike,117,37,64290,222.60000000000002,0.0,3,1540,40978,59826,34,60988,204.95,0.0,35351,53115,34,16885,12677,18376,13090,35351,53115,30.00,29.90,1.12,0.00,0.00,10,1,0,38,1,,1,,
476553,5.0,bike,117,30,46669,156.7,0.0,2,2978,36061,36068,28,43264,146.95000000000002,0.0,32923,31583,28,17062,5519,12031,8652,32923,31583,30.00,29.35,0.33,0.00,0.00,10,0,0,31,2,,1,1,
476553,6.0,bike,117,42,68943,232.08,0.0,2,1399,45943,68937,35,58009,196.78000000000003,0.0,34472,56781,35,16888,10112,19591,11497,34472,56781,30.00,29.65,0.86,0.00,0.00,10,0,0,42,1,,,1,
476553,7.0,bike,117,40,63778,223.53,0.0,3,3834,50099,65060,35,54664,197.63,0.0,43486,54335,33,19042,8129,17672,7522,42494,48147,30.00,29.93,0.65,0.00,0.00,10,1,0,41,2,,2,,
476553,51.0,bike,117,27,55516,181.28000000000003,0.0,3,3412,35591,60362,27,55516,181.28000000000003,0.0,35591,60362,26,15343,7130,21645,9226,34180,56605,24.00,22.19,0.55,0.00,0.00,7,0,0,29,2,,2,,
476553,52.0,bike,117,47,82296,267.42,0.0,1,1432,62853,73808,46,78207,262.17,0.0,61101,71742,46,25682,9494,30488,13765,61101,71742,30.00,28.32,1.42,0.00,0.00,10,0,0,42,1,,,1,
479636,1.0,motorbike,116,15,22458,82.52000000000001,7.380000000000001,0,0,32208,39132,15,22458,82.52000000000001,7.380000000000001,32208,39132,15,6612,5551,8106,2189,32208,39132,30.00,30.00,0.00,0.00,0.00,10,6,0,15,0,,,,
479636,2.0,motorbike,116,7,8726,36.879999999999995,3.31,0,0,14664,20685,6,7691,31.679999999999996,3.31,11223,17577,6,2432,1773,2642,844,11223,17577,30.00,29.98,0.00,0.00,0.00,10,2,0,7,0,,,,
479636,3.0,motorbike,116,9,14000,46.79,4.880000000000001,0,0,22340,25852,9,14000,46.79,4.880000000000001,22340,25852,9,5132,3767,3996,1105,22340,25852,30.00,29.95,0.00,0.00,0.00,10,4,0,9,0,,,,
479636,4.0,motorbike,116,4,6637,20.45,1.5999999999999999,0,0,8975,8475,4,6637,20.45,1.5999999999999999,8975,8475,4,2998,1488,1621,530,8975,8475,30.00,30.00,0.00,0.00,0.00,10,6,0,4,0,,,,
479636,5.0,motorbike,116,4,7285,21.89,2.63,0,0,9794,13957,4,7285,21.89,2.63,9794,13957,4,2667,1497,2659,462,9794,13957,30.00,30.00,0.00,0.00,0.00,10,4,0,4,0,,,,
479636,7.0,motorbike,116,8,10346,40.699999999999996,3.33,0,0,16524,21013,7,9119,35.65,3.33,13858,17623,7,2883,2473,2752,1011,13858,17623,30.00,30.00,0.00,0.00,0.00,10,4,0,8,0,,,,
479636,51.0,motorbike,116,5,6672,25.95,2.0,0,0,12118,10588,5,6672,25.95,2.0,12118,10588,5,2454,1249,2204,765,12118,10588,15.00,15.00,0.00,3.00,0.00,5,3,0,5,0,,,,
479636,52.0,motorbike,116,8,9543,39.42,2.77,1,1207,10609,13209,8,9543,39.42,2.77,10609,13209,6,1450,2186,2600,865,7617,11158,18.00,18.00,0.00,12.00,0.00,6,4,0,7,1,,1,,
480019,3.0,bike,116,4,7600,23.0,0.0,1,737,2843,6915,3,6008,17.65,0.0,2014,4742,3,1961,991,2267,789,2014,4742,15.00,11.95,0.00,0.00,0.00,5,0,1,4,1,,1,,
480019,4.0,bike,116,1,2245,5.9,0.0,0,0,830,1849,1,2245,5.9,0.0,830,1849,1,508,660,747,330,830,1849,15.00,14.75,0.00,0.00,0.00,5,0,0,1,0,,,,
480019,5.0,bike,116,3,4705,17.05,0.0,0,0,1658,3573,2,3334,11.600000000000001,0.0,833,2502,2,808,792,1525,209,833,2502,15.00,14.29,0.20,0.00,0.00,5,0,0,3,0,,,,
480019,6.0,bike,116,1,1356,5.45,0.0,0,0,828,1873,0,0,0.0,0.0,0,0,,,,,,,,15.00,14.80,0.00,0.00,0.00,5,0,0,1,0,,,,
480019,51.0,bike,116,2,3782,10.05,0.0,0,0,987,1747,2,3782,10.05,0.0,987,1747,2,921,1113,1062,686,987,1747,9.00,8.20,0.00,3.00,0.00,3,0,0,2,0,,,,
480282,1.0,bike,116,41,67563,224.39,0.0,12,18421,57643,75966,38,62920,207.69,0.0,46693,70124,36,17322,5938,25576,10809,43693,66711,30.00,29.00,0.59,0.00,0.00,10,4,0,43,8,,9,,
480282,3.0,bike,116,46,79324,257.52,0.0,9,7980,59593,78603,35,62539,207.42000000000002,0.0,48860,64514,36,22429,7002,23420,13869,50940,65562,30.25,29.70,1.43,0.00,0.00,11,8,1,45,4,,4,,
480282,4.0,bike,116,30,52625,176.99,0.0,8,11626,34593,60668,30,52625,176.99,0.0,34593,60668,29,15868,6592,19015,9380,33220,58906,30.00,29.11,0.62,0.00,0.00,10,9,0,30,2,,2,,
480282,5.0,bike,116,32,56984,175.09,0.0,5,6801,31292,61413,32,56984,175.09,0.0,31292,61413,32,16701,5257,21728,14092,31292,61413,24.00,23.86,1.33,6.00,0.00,8,3,0,36,5,,6,,
480282,6.0,bike,116,34,63512,182.71,0.0,4,9960,30852,52701,32,61051,170.10999999999999,0.0,27472,50379,31,13693,6145,18262,21676,26834,49316,24.00,23.76,3.86,6.00,0.00,8,3,0,34,4,,5,,
480282,7.0,bike,116,25,43235,144.25,0.0,10,32112,30345,49654,24,41823,138.3,0.0,28036,47337,24,13233,3996,15405,9656,28036,47337,24.00,23.40,1.50,6.00,0.00,8,2,0,33,6,,9,,
480282,51.0,bike,116,26,44395,144.14999999999998,0.0,9,36254,41036,36373,20,36729,112.6,0.0,29366,28906,20,13315,4581,12242,6878,29366,28906,24.00,23.32,0.52,0.00,0.00,7,1,0,29,4,,4,,
